Country,Location,Type,Lat,Lon,Temp_Min,Temp_Max,Temp_Avg,Wind_Avg,Wind_Max,Precip_Total,Cloud_Avg
Sweden,Norrköping,city,58.5877,16.1924,8.5,12.4,11.0,1.6,3.2,0.9999999999999999,7.8
Sweden,Linköping,city,58.4108,15.6214,8.7,12.2,10.6,1.7,2.6,0.9999999999999999,7.6
Sweden,Uppsala,city,59.8586,17.6389,10.0,11.9,11.2,2.6,3.2,1.9000000000000006,8.0
Sweden,Västerås,city,59.6099,16.5448,9.5,11.9,11.0,2.6,3.7,2.3000000000000003,8.0
Sweden,Stockholm,major_city,59.3293,18.0686,9.9,12.3,11.5,2.8,3.5,1.1000000000000003,8.0
Sweden,Örebro,city,59.2753,15.2134,8.7,12.3,10.9,2.3,4.0,1.2,8.0
Sweden,Malmö,major_city,55.605,13.0038,6.9,13.4,10.4,3.1,4.1,0.0,2.7
Sweden,Jönköping,city,57.7826,14.1618,8.1,13.2,10.8,2.5,3.7,0.0,7.3
Sweden,Helsingborg,city,56.0465,12.6945,8.3,12.4,10.6,4.4,5.9,0.0,4.7
Sweden,Gothenburg,major_city,57.7089,11.9746,9.5,13.0,11.3,2.8,3.4,0.0,7.9
Sweden,Luleå,hydro_region,65.5848,22.1547,0.9,5.1,2.7,2.0,2.6,0.0,1.1
Sweden,Umeå,hydro_region,63.8258,20.263,1.6,7.6,4.4,2.4,3.1,0.0,3.0
Sweden,Kiruna,hydro_region,67.8558,20.2253,-1.6,0.9,-0.2,2.9,4.2,0.0,2.2
Sweden,Öland (Borgholm),wind_region,56.8797,16.6564,8.4,12.2,10.2,3.7,4.9,0.0,4.9
Sweden,Sundsvall,hydro_region,62.3908,17.3069,1.9,7.6,3.8,1.8,2.4,0.0,6.7
Sweden,Gällivare,hydro_region,67.1355,20.667,-0.3,2.0,1.1,2.9,4.1,0.0,1.3
Sweden,Östersund,hydro_region,63.1792,14.6357,0.6,6.5,3.4,1.1,2.0,0.1,6.6
Sweden,Skåne (Kristianstad),wind_region,56.0294,14.1567,4.8,13.6,9.3,1.9,2.8,0.0,3.4
Sweden,Halland (Varberg),wind_region,57.1057,12.2508,9.3,12.6,11.0,4.3,5.6,0.0,7.0
Sweden,Gotland (Visby),wind_region,57.6348,18.2948,9.6,12.4,10.7,3.4,4.1,0.1,6.4
Sweden,Blekinge (Karlskrona),wind_region,56.1612,15.5869,6.9,11.4,9.7,1.8,2.6,0.0,4.1
Sweden,Trollhättan,industrial,58.2837,12.2886,8.9,12.3,10.7,1.7,2.5,0.7999999999999999,7.9
Sweden,Sandviken,industrial,60.616,16.7709,8.3,10.2,9.7,0.8,1.2,1.5000000000000004,8.0
Sweden,Borlänge,industrial,60.4858,15.4371,9.6,11.0,10.4,1.4,1.8,2.7000000000000006,8.0
Norway,Oslo,major_city,59.9139,10.7522,10.7,11.6,11.2,2.3,3.4,2.6000000000000005,8.0
Norway,Bodø,hydro_region,67.2804,14.4049,6.4,8.7,7.7,5.5,6.9,3.400000000000001,7.6
Norway,Bergen,major_city,60.3913,5.3221,11.7,12.6,12.2,4.3,5.4,2.9999999999999996,8.0
Norway,Stavanger,major_city,58.97,5.7331,12.0,13.9,13.0,2.8,4.3,0.7,8.0
Norway,Ålesund,hydro_region,62.4722,6.1549,7.5,9.2,8.7,1.2,1.9,5.1000000000000005,7.9
Norway,Tromsø,hydro_region,69.6492,18.9553,5.7,6.5,6.2,6.2,7.5,5.4,7.8
Norway,Kristiansand,hydro_region,58.1599,8.0182,9.9,12.5,11.1,1.2,2.1,0.7000000000000001,8.0
Norway,Trondheim,major_city,63.4305,10.3951,4.3,8.1,6.2,1.6,2.7,0.4,6.6
Finland,Loviisa,nuclear,60.3681,26.3581,8.5,10.9,9.9,3.4,6.5,0.0,7.7
Finland,Vaasa,wind_region,63.096,21.6158,4.9,8.1,6.8,4.4,5.6,0.0,4.3
Finland,Lapland (Rovaniemi),wind_region,66.5039,25.7294,-0.2,2.7,1.1,2.4,2.7,0.0,7.4
Finland,Turku,major_city,60.4518,22.2666,9.5,11.1,10.3,2.3,3.5,0.4,8.0
Finland,Helsinki,major_city,60.1699,24.9384,9.7,11.2,10.5,3.1,4.0,0.7999999999999999,8.0
Finland,Oulu,major_city,65.0121,25.4651,3.0,7.2,5.5,3.0,3.8,0.0,2.2
Finland,Eurajoki (Olkiluoto),nuclear,61.2351,21.4845,7.9,10.3,8.9,0.7,1.1,0.1,7.7
Finland,Tampere,major_city,61.4978,23.761,5.0,9.8,7.9,2.8,3.9,0.0,6.5
Finland,Espoo,major_city,60.2055,24.6559,9.2,11.3,10.2,2.3,3.1,0.5,8.0
Denmark,Odense,major_city,55.4038,10.4024,7.3,15.3,10.7,2.5,3.5,0.0,4.9
Denmark,Esbjerg,wind_region,55.4669,8.4597,8.0,13.0,10.5,4.4,6.0,0.0,6.5
Denmark,Aarhus,major_city,56.1629,10.2039,9.5,13.2,11.1,2.2,3.3,0.0,6.5
Denmark,Ringkøbing,wind_region,56.0905,8.244,8.6,13.0,11.0,5.1,6.4,0.0,7.2
Denmark,Aalborg,major_city,57.0488,9.9187,8.4,14.4,11.3,2.5,3.1,0.0,7.7
Denmark,Copenhagen,major_city,55.6761,12.5683,8.8,12.7,11.0,2.8,4.2,0.0,3.5
Denmark,Bornholm (Rønne),wind_region,55.1003,14.7005,9.7,11.4,10.6,4.7,6.1,0.0,2.3
