Country,Location,Type,Lat,Lon,Temp_Min,Temp_Max,Temp_Avg,Wind_Avg,Wind_Max,Precip_Total,Cloud_Avg
Sweden,Norrköping,city,58.5877,16.1924,-8.4,-5.6,-7.1,3.0,4.3,0.0,8.0
Sweden,Gothenburg,major_city,57.7089,11.9746,-7.4,-3.0,-5.0,4.0,4.5,0.0,6.1
Sweden,Stockholm,major_city,59.3293,18.0686,-10.3,-5.2,-7.4,2.2,2.9,0.0,6.8
Sweden,Helsingborg,city,56.0465,12.6945,-5.6,-2.9,-4.1,7.5,9.0,0.0,3.8
Sweden,Linköping,city,58.4108,15.6214,-9.7,-6.0,-8.1,2.7,3.9,0.0,7.8
Sweden,Uppsala,city,59.8586,17.6389,-15.0,-6.1,-10.0,1.6,2.4,0.0,6.6
Sweden,Västerås,city,59.6099,16.5448,-10.1,-6.5,-8.5,2.9,3.4,0.0,7.4
Sweden,Jönköping,city,57.7826,14.1618,-8.6,-5.7,-6.9,2.7,3.6,0.0,7.7
Sweden,Örebro,city,59.2753,15.2134,-10.2,-6.1,-7.6,3.1,3.9,0.0,7.7
Sweden,Malmö,major_city,55.605,13.0038,-6.2,-3.5,-4.8,7.7,8.5,0.0,1.0
Sweden,Luleå,hydro_region,65.5848,22.1547,-16.1,-9.2,-13.0,3.1,4.9,0.0,4.6
Sweden,Umeå,hydro_region,63.8258,20.263,-17.7,-7.6,-11.5,1.6,2.6,0.0,7.0
Sweden,Kiruna,hydro_region,67.8558,20.2253,-17.8,-13.2,-15.5,1.7,2.6,0.0,6.2
Sweden,Gällivare,hydro_region,67.1355,20.667,-19.8,-15.9,-17.9,1.6,2.4,0.0,5.2
Sweden,Sundsvall,hydro_region,62.3908,17.3069,-18.9,-10.0,-14.1,1.7,2.6,0.0,6.7
Sweden,Gotland (Visby),wind_region,57.6348,18.2948,-10.3,-5.2,-8.0,2.9,3.9,0.0,2.2
Sweden,Öland (Borgholm),wind_region,56.8797,16.6564,-4.9,-3.4,-4.1,6.2,6.9,0.0,7.9
Sweden,Halland (Varberg),wind_region,57.1057,12.2508,-6.6,-3.9,-5.2,6.1,6.5,0.0,6.6
Sweden,Östersund,hydro_region,63.1792,14.6357,-16.4,-9.7,-12.2,4.0,4.8,0.0,4.1
Sweden,Skåne (Kristianstad),wind_region,56.0294,14.1567,-4.8,-3.3,-4.0,7.8,8.5,0.0,8.0
Sweden,Blekinge (Karlskrona),wind_region,56.1612,15.5869,-4.3,-2.5,-3.6,9.4,9.7,0.0,7.8
Sweden,Borlänge,industrial,60.4858,15.4371,-13.9,-7.3,-10.4,1.1,2.2,0.0,8.0
Sweden,Sandviken,industrial,60.616,16.7709,-15.1,-7.5,-11.8,0.8,1.2,0.0,7.1
Sweden,Trollhättan,industrial,58.2837,12.2886,-9.1,-4.4,-6.4,3.0,3.9,0.0,6.4
Norway,Trondheim,major_city,63.4305,10.3951,-12.1,-4.9,-9.0,1.5,2.2,0.0,0.1
Norway,Kristiansand,hydro_region,58.1599,8.0182,-3.4,-3.0,-3.2,6.9,7.3,0.8999999999999999,8.0
Norway,Tromsø,hydro_region,69.6492,18.9553,-2.5,-1.4,-1.7,3.9,5.8,0.9999999999999999,8.0
Norway,Bodø,hydro_region,67.2804,14.4049,-4.8,-2.1,-3.4,3.5,4.7,0.4,5.2
Norway,Stavanger,major_city,58.97,5.7331,-4.0,-2.2,-3.1,5.6,6.0,0.0,7.7
Norway,Bergen,major_city,60.3913,5.3221,-7.4,-2.4,-5.1,1.2,2.3,0.0,6.6
Norway,Oslo,major_city,59.9139,10.7522,-8.5,-6.7,-7.6,4.3,4.9,0.0,8.0
Norway,Ålesund,hydro_region,62.4722,6.1549,-3.4,0.2,-2.1,2.0,3.1,0.0,5.5
Finland,Espoo,major_city,60.2055,24.6559,-22.1,-12.5,-16.5,3.8,4.1,0.0,0.0
Finland,Turku,major_city,60.4518,22.2666,-23.3,-13.8,-18.6,2.6,3.1,0.0,0.0
Finland,Helsinki,major_city,60.1699,24.9384,-19.3,-12.9,-15.3,5.6,6.1,0.0,0.0
Finland,Oulu,major_city,65.0121,25.4651,-22.0,-17.6,-19.2,2.6,3.0,0.0,6.5
Finland,Lapland (Rovaniemi),wind_region,66.5039,25.7294,-19.2,-12.7,-15.2,1.3,2.5,0.0,8.0
Finland,Eurajoki (Olkiluoto),nuclear,61.2351,21.4845,-24.2,-15.2,-20.7,1.2,1.8,0.0,0.3
Finland,Tampere,major_city,61.4978,23.761,-26.2,-18.7,-22.2,1.8,2.3,0.0,0.5
Finland,Loviisa,nuclear,60.3681,26.3581,-19.0,-12.4,-14.9,6.0,6.4,0.0,1.4
Finland,Vaasa,wind_region,63.096,21.6158,-18.5,-12.3,-15.0,2.5,3.2,0.0,4.1
Denmark,Copenhagen,major_city,55.6761,12.5683,-4.9,-3.3,-4.1,8.6,9.4,0.0,2.2
Denmark,Aalborg,major_city,57.0488,9.9187,-4.0,-2.9,-3.4,7.7,8.0,0.0,7.9
Denmark,Bornholm (Rønne),wind_region,55.1003,14.7005,-6.9,-4.9,-5.5,9.4,10.7,0.0,3.2
Denmark,Esbjerg,wind_region,55.4669,8.4597,-5.9,-3.3,-4.5,10.9,11.6,0.0,4.9
Denmark,Ringkøbing,wind_region,56.0905,8.244,-4.8,-2.5,-3.8,10.4,11.0,0.0,4.8
Denmark,Odense,major_city,55.4038,10.4024,-5.2,-3.2,-4.0,8.5,8.9,0.0,6.6
Denmark,Aarhus,major_city,56.1629,10.2039,-4.1,-3.0,-3.6,10.2,11.4,0.0,7.1
