Country,Location,Type,Lat,Lon,Temp_Min,Temp_Max,Temp_Avg,Wind_Avg,Wind_Max,Precip_Total,Cloud_Avg
Sweden,Örebro,city,59.2753,15.2134,16.4,18.8,17.3,2.2,3.0,2.6,8.0
Sweden,Jönköping,city,57.7826,14.1618,16.1,20.2,18.0,1.1,1.8,0.4,6.0
Sweden,Norrköping,city,58.5877,16.1924,16.6,18.4,17.3,2.8,3.6,0.7,7.5
Sweden,Uppsala,city,59.8586,17.6389,16.8,18.7,17.6,2.9,3.4,1.0,8.0
Sweden,Helsingborg,city,56.0465,12.6945,16.1,19.5,17.7,1.0,2.0,0.0,4.7
Sweden,Västerås,city,59.6099,16.5448,16.3,18.1,17.1,2.9,3.7,1.5,8.0
Sweden,Linköping,city,58.4108,15.6214,16.4,19.2,17.5,2.8,3.3,0.5,7.0
Sweden,Stockholm,major_city,59.3293,18.0686,15.7,16.9,16.3,2.9,3.4,3.9999999999999996,8.0
Sweden,Malmö,major_city,55.605,13.0038,16.5,20.1,18.0,1.7,2.4,0.0,3.5
Sweden,Gothenburg,major_city,57.7089,11.9746,16.8,19.0,17.8,1.8,2.4,0.0,5.7
Sweden,Kiruna,hydro_region,67.8558,20.2253,15.3,18.9,17.0,1.8,2.4,1.5,5.5
Sweden,Umeå,hydro_region,63.8258,20.263,19.6,23.4,21.1,2.5,3.0,0.3,5.0
Sweden,Luleå,hydro_region,65.5848,22.1547,21.9,25.9,23.5,2.2,3.2,0.0,5.5
Sweden,Sundsvall,hydro_region,62.3908,17.3069,19.0,21.8,20.3,1.5,2.1,0.2,6.0
Sweden,Skåne (Kristianstad),wind_region,56.0294,14.1567,15.3,20.2,17.3,1.8,2.3,0.8999999999999999,4.5
Sweden,Östersund,hydro_region,63.1792,14.6357,16.0,19.4,17.3,1.8,2.9,1.6,6.0
Sweden,Gällivare,hydro_region,67.1355,20.667,16.8,21.2,18.8,1.4,2.2,0.4,5.7
Sweden,Öland (Borgholm),wind_region,56.8797,16.6564,16.2,19.3,17.4,3.8,4.3,0.0,1.8
Sweden,Halland (Varberg),wind_region,57.1057,12.2508,17.1,21.0,19.2,2.2,3.2,0.3,3.8
Sweden,Gotland (Visby),wind_region,57.6348,18.2948,15.2,18.7,16.4,3.1,3.6,0.0,2.8
Sweden,Blekinge (Karlskrona),wind_region,56.1612,15.5869,17.6,19.0,18.2,2.5,3.3,0.0,5.3
Sweden,Borlänge,industrial,60.4858,15.4371,17.9,19.0,18.3,2.4,4.0,4.3,8.0
Sweden,Sandviken,industrial,60.616,16.7709,18.3,20.0,18.9,2.5,3.1,0.6,8.0
Sweden,Trollhättan,industrial,58.2837,12.2886,16.7,19.6,17.8,1.4,1.6,0.2,8.0
Norway,Oslo,major_city,59.9139,10.7522,18.2,21.4,19.6,2.0,3.2,0.0,8.0
Norway,Tromsø,hydro_region,69.6492,18.9553,16.0,20.9,18.4,1.0,1.7,0.0,3.3
Norway,Trondheim,major_city,63.4305,10.3951,17.1,22.5,19.2,3.3,5.1,0.0,7.2
Norway,Ålesund,hydro_region,62.4722,6.1549,15.6,15.8,15.7,4.0,4.7,0.4,8.0
Norway,Stavanger,major_city,58.97,5.7331,16.4,18.0,17.1,5.5,6.1,0.2,8.0
Norway,Bergen,major_city,60.3913,5.3221,15.5,17.4,16.3,5.9,6.8,0.0,7.5
Norway,Kristiansand,hydro_region,58.1599,8.0182,16.9,21.5,18.9,1.6,1.8,0.1,7.0
Norway,Bodø,hydro_region,67.2804,14.4049,18.1,20.7,19.0,6.0,8.2,0.4,5.3
Finland,Helsinki,major_city,60.1699,24.9384,19.6,20.9,20.1,4.6,5.2,1.7000000000000002,8.0
Finland,Espoo,major_city,60.2055,24.6559,18.4,20.2,19.1,2.8,3.2,1.5,8.0
Finland,Loviisa,nuclear,60.3681,26.3581,20.5,20.9,20.8,4.1,5.0,6.6000000000000005,8.0
Finland,Turku,major_city,60.4518,22.2666,19.3,21.4,20.1,3.1,3.9,2.3,8.0
Finland,Oulu,major_city,65.0121,25.4651,23.1,27.2,24.7,2.6,3.2,0.0,4.8
Finland,Vaasa,wind_region,63.096,21.6158,20.1,24.0,21.7,3.3,4.2,0.2,5.7
Finland,Lapland (Rovaniemi),wind_region,66.5039,25.7294,19.9,27.1,22.9,1.9,2.8,0.0,3.2
Finland,Eurajoki (Olkiluoto),nuclear,61.2351,21.4845,18.9,20.5,19.5,2.0,2.6,3.0,7.3
Finland,Tampere,major_city,61.4978,23.761,19.1,21.5,20.2,4.7,6.9,1.2000000000000002,6.3
Denmark,Copenhagen,major_city,55.6761,12.5683,16.9,20.9,18.9,1.3,1.6,0.0,4.0
Denmark,Odense,major_city,55.4038,10.4024,14.8,20.0,17.4,1.6,2.5,0.0,4.0
Denmark,Esbjerg,wind_region,55.4669,8.4597,17.0,18.8,17.8,4.2,5.4,1.4,6.3
Denmark,Aarhus,major_city,56.1629,10.2039,15.1,20.1,17.4,2.0,3.4,0.4,2.7
Denmark,Aalborg,major_city,57.0488,9.9187,14.7,19.3,16.7,1.7,3.3,1.4,3.7
Denmark,Bornholm (Rønne),wind_region,55.1003,14.7005,18.1,19.1,18.4,4.4,4.9,0.0,4.8
Denmark,Ringkøbing,wind_region,56.0905,8.244,16.3,18.3,17.2,3.3,5.3,1.3,2.8
