Country,Location,Type,Lat,Lon,Temp_Min,Temp_Max,Temp_Avg,Wind_Avg,Wind_Max,Precip_Total,Cloud_Avg
Sweden,Uppsala,city,59.8586,17.6389,6.7,8.7,7.7,3.5,5.0,4.0,8.0
Sweden,Norrköping,city,58.5877,16.1924,5.7,8.7,7.2,6.3,7.5,3.1,8.0
Sweden,Malmö,major_city,55.605,13.0038,9.0,9.8,9.4,9.1,10.4,0.0,3.7
Sweden,Linköping,city,58.4108,15.6214,5.4,7.7,6.5,5.9,6.4,2.4,8.0
Sweden,Gothenburg,major_city,57.7089,11.9746,4.8,6.7,5.7,3.3,4.5,0.0,1.8
Sweden,Helsingborg,city,56.0465,12.6945,9.4,9.6,9.5,10.5,12.4,0.0,6.2
Sweden,Västerås,city,59.6099,16.5448,5.1,7.3,6.1,6.3,6.5,2.4,8.0
Sweden,Örebro,city,59.2753,15.2134,4.6,6.2,5.1,4.9,5.7,1.3,6.8
Sweden,Jönköping,city,57.7826,14.1618,6.3,7.4,6.7,5.4,6.2,0.7999999999999999,8.0
Sweden,Stockholm,major_city,59.3293,18.0686,8.3,9.4,9.0,2.5,3.8,4.2,8.0
Sweden,Luleå,hydro_region,65.5848,22.1547,3.1,3.6,3.4,2.4,3.7,0.0,8.0
Sweden,Kiruna,hydro_region,67.8558,20.2253,-0.1,-0.0,-0.1,2.0,2.8,0.0,8.0
Sweden,Umeå,hydro_region,63.8258,20.263,4.5,4.7,4.6,2.8,3.1,1.6,8.0
Sweden,Östersund,hydro_region,63.1792,14.6357,0.8,1.2,1.0,3.1,3.1,0.6,8.0
Sweden,Sundsvall,hydro_region,62.3908,17.3069,4.3,5.1,4.8,4.4,4.8,5.7,8.0
Sweden,Öland (Borgholm),wind_region,56.8797,16.6564,8.8,10.0,9.4,11.2,12.4,0.7999999999999999,8.0
Sweden,Gällivare,hydro_region,67.1355,20.667,0.7,0.9,0.8,1.1,1.3,0.7,8.0
Sweden,Gotland (Visby),wind_region,57.6348,18.2948,9.2,10.4,9.8,5.1,8.4,5.700000000000001,8.0
Sweden,Halland (Varberg),wind_region,57.1057,12.2508,6.9,9.1,8.5,8.2,10.9,0.0,5.7
Sweden,Skåne (Kristianstad),wind_region,56.0294,14.1567,8.1,8.7,8.4,8.7,9.5,0.0,6.3
Sweden,Blekinge (Karlskrona),wind_region,56.1612,15.5869,8.9,10.3,9.5,11.6,12.5,0.5,7.7
Sweden,Borlänge,industrial,60.4858,15.4371,4.0,4.3,4.1,4.8,5.4,1.8000000000000003,8.0
Sweden,Sandviken,industrial,60.616,16.7709,4.6,6.1,5.4,5.9,6.6,2.5,8.0
Sweden,Trollhättan,industrial,58.2837,12.2886,2.6,5.3,4.0,3.1,3.9,0.0,2.0
Norway,Bergen,major_city,60.3913,5.3221,3.4,3.8,3.6,2.2,2.5,0.0,0.8
Norway,Trondheim,major_city,63.4305,10.3951,0.6,1.1,0.8,2.9,3.0,0.0,4.7
Norway,Ålesund,hydro_region,62.4722,6.1549,3.6,4.5,4.2,3.3,3.6,3.2,1.2
Norway,Tromsø,hydro_region,69.6492,18.9553,2.9,3.7,3.4,2.9,3.4,0.0,8.0
Norway,Bodø,hydro_region,67.2804,14.4049,3.7,3.8,3.8,3.1,3.3,0.1,6.3
Norway,Kristiansand,hydro_region,58.1599,8.0182,2.1,3.8,2.7,2.5,3.1,0.0,0.2
Norway,Oslo,major_city,59.9139,10.7522,2.3,3.6,2.8,0.8,1.1,0.0,0.0
Norway,Stavanger,major_city,58.97,5.7331,5.2,8.1,6.4,1.4,2.1,0.0,1.0
Finland,Helsinki,major_city,60.1699,24.9384,8.1,8.4,8.2,7.5,8.5,3.0999999999999996,8.0
Finland,Vaasa,wind_region,63.096,21.6158,4.5,4.8,4.6,4.1,4.5,2.7,8.0
Finland,Oulu,major_city,65.0121,25.4651,4.2,4.6,4.4,3.4,3.7,0.0,8.0
Finland,Espoo,major_city,60.2055,24.6559,7.5,7.7,7.6,5.4,6.1,4.1,8.0
Finland,Loviisa,nuclear,60.3681,26.3581,7.5,7.6,7.5,7.5,8.4,3.0,8.0
Finland,Eurajoki (Olkiluoto),nuclear,61.2351,21.4845,6.5,6.8,6.6,4.0,5.0,4.3,8.0
Finland,Turku,major_city,60.4518,22.2666,7.1,7.6,7.3,5.1,5.8,4.4,8.0
Finland,Tampere,major_city,61.4978,23.761,6.1,6.5,6.4,4.8,5.0,3.7,8.0
Finland,Lapland (Rovaniemi),wind_region,66.5039,25.7294,2.5,3.2,2.8,2.6,3.0,0.0,8.0
Denmark,Aarhus,major_city,56.1629,10.2039,4.6,7.0,5.8,2.3,2.9,0.0,3.2
Denmark,Odense,major_city,55.4038,10.4024,7.5,9.1,8.1,3.2,4.7,0.0,4.5
Denmark,Copenhagen,major_city,55.6761,12.5683,8.1,9.4,8.9,5.8,6.8,0.0,2.7
Denmark,Ringkøbing,wind_region,56.0905,8.244,10.0,10.5,10.2,4.3,5.3,0.0,6.2
Denmark,Aalborg,major_city,57.0488,9.9187,3.8,6.9,4.9,2.1,2.3,0.0,2.7
Denmark,Esbjerg,wind_region,55.4669,8.4597,10.3,10.6,10.5,4.6,5.7,0.0,5.5
Denmark,Bornholm (Rønne),wind_region,55.1003,14.7005,9.9,10.6,10.3,14.1,16.1,0.0,3.5
