Country,Location,Type,Lat,Lon,Temp_Min,Temp_Max,Temp_Avg,Wind_Avg,Wind_Max,Precip_Total,Cloud_Avg
Sweden,Stockholm,major_city,59.3293,18.0686,4.7,6.2,5.1,2.7,2.9,0.0,0.4
Sweden,Uppsala,city,59.8586,17.6389,4.0,5.3,4.7,3.3,3.8,0.0,1.2
Sweden,Örebro,city,59.2753,15.2134,3.4,4.4,3.7,3.7,4.4,0.0,6.2
Sweden,Jönköping,city,57.7826,14.1618,4.0,6.5,5.1,2.4,2.7,0.0,4.0
Sweden,Helsingborg,city,56.0465,12.6945,3.1,4.3,3.7,1.6,3.1,0.0,8.0
Sweden,Norrköping,city,58.5877,16.1924,3.7,5.7,4.5,2.6,4.0,0.0,1.2
Sweden,Malmö,major_city,55.605,13.0038,6.1,6.8,6.5,1.8,2.1,0.1,5.6
Sweden,Gothenburg,major_city,57.7089,11.9746,2.6,3.0,2.8,3.5,3.9,0.0,8.0
Sweden,Västerås,city,59.6099,16.5448,3.8,5.8,4.6,4.2,4.6,0.0,3.2
Sweden,Linköping,city,58.4108,15.6214,3.4,5.0,4.1,2.7,3.4,0.0,1.6
Sweden,Luleå,hydro_region,65.5848,22.1547,0.6,0.8,0.7,1.6,2.4,0.0,7.6
Sweden,Kiruna,hydro_region,67.8558,20.2253,-2.7,-1.6,-2.1,3.5,4.0,0.0,4.8
Sweden,Sundsvall,hydro_region,62.3908,17.3069,0.6,4.1,2.4,2.3,3.4,0.0,0.0
Sweden,Umeå,hydro_region,63.8258,20.263,-1.5,0.1,-0.7,0.5,0.9,0.0,1.8
Sweden,Skåne (Kristianstad),wind_region,56.0294,14.1567,4.2,6.1,4.7,2.5,3.3,0.0,3.2
Sweden,Östersund,hydro_region,63.1792,14.6357,0.5,2.9,1.5,1.8,2.7,0.0,3.2
Sweden,Halland (Varberg),wind_region,57.1057,12.2508,1.6,2.4,1.9,3.8,4.4,0.0,8.0
Sweden,Gotland (Visby),wind_region,57.6348,18.2948,3.5,4.3,4.0,4.6,4.9,0.0,0.4
Sweden,Öland (Borgholm),wind_region,56.8797,16.6564,3.0,6.2,4.6,5.1,5.4,0.0,2.6
Sweden,Gällivare,hydro_region,67.1355,20.667,0.0,1.6,0.8,2.7,3.5,0.0,5.8
Sweden,Blekinge (Karlskrona),wind_region,56.1612,15.5869,2.3,2.6,2.5,3.3,4.1,0.0,2.2
Sweden,Borlänge,industrial,60.4858,15.4371,3.9,4.4,4.0,1.7,1.8,0.0,7.0
Sweden,Sandviken,industrial,60.616,16.7709,3.7,5.0,4.1,4.4,5.1,0.0,4.0
Sweden,Trollhättan,industrial,58.2837,12.2886,2.4,2.7,2.5,2.9,3.1,0.0,8.0
Norway,Stavanger,major_city,58.97,5.7331,5.0,5.4,5.3,6.3,7.1,0.0,7.8
Norway,Bergen,major_city,60.3913,5.3221,4.8,4.9,4.8,7.7,8.2,0.0,8.0
Norway,Tromsø,hydro_region,69.6492,18.9553,-1.2,0.4,-0.5,2.2,3.0,0.0,7.2
Norway,Trondheim,major_city,63.4305,10.3951,1.7,3.7,2.6,1.4,2.2,0.2,6.0
Norway,Ålesund,hydro_region,62.4722,6.1549,6.1,7.3,6.6,2.8,4.6,0.0,5.0
Norway,Oslo,major_city,59.9139,10.7522,1.4,1.8,1.5,2.8,3.0,0.1,8.0
Norway,Kristiansand,hydro_region,58.1599,8.0182,2.8,3.3,3.1,1.5,2.7,0.7999999999999999,8.0
Norway,Bodø,hydro_region,67.2804,14.4049,4.4,5.2,4.8,3.1,3.7,0.9,8.0
Finland,Tampere,major_city,61.4978,23.761,1.3,3.8,2.2,3.9,4.2,0.0,0.6
Finland,Loviisa,nuclear,60.3681,26.3581,-0.2,1.4,0.9,4.1,5.2,0.0,0.0
Finland,Espoo,major_city,60.2055,24.6559,0.6,1.9,1.2,3.2,3.7,0.0,0.0
Finland,Oulu,major_city,65.0121,25.4651,2.3,3.7,3.0,3.3,3.8,0.30000000000000004,8.0
Finland,Vaasa,wind_region,63.096,21.6158,1.2,2.7,2.0,4.4,4.6,0.0,0.0
Finland,Turku,major_city,60.4518,22.2666,1.5,2.0,1.7,3.9,4.5,0.0,0.0
Finland,Eurajoki (Olkiluoto),nuclear,61.2351,21.4845,2.3,2.9,2.5,3.6,3.7,0.0,0.0
Finland,Helsinki,major_city,60.1699,24.9384,1.6,3.0,2.3,3.7,4.6,0.0,0.0
Finland,Lapland (Rovaniemi),wind_region,66.5039,25.7294,-0.4,0.8,0.0,2.5,2.9,0.30000000000000004,8.0
Denmark,Copenhagen,major_city,55.6761,12.5683,6.9,7.7,7.3,2.2,2.5,0.0,4.8
Denmark,Odense,major_city,55.4038,10.4024,5.8,6.4,6.1,2.0,2.6,0.8999999999999999,8.0
Denmark,Ringkøbing,wind_region,56.0905,8.244,2.8,3.1,2.9,5.0,5.5,0.0,8.0
Denmark,Esbjerg,wind_region,55.4669,8.4597,4.6,4.8,4.7,3.9,4.4,0.0,8.0
Denmark,Aarhus,major_city,56.1629,10.2039,6.5,6.7,6.6,2.2,2.5,0.1,8.0
Denmark,Bornholm (Rønne),wind_region,55.1003,14.7005,4.7,4.9,4.8,2.9,3.9,0.0,5.6
Denmark,Aalborg,major_city,57.0488,9.9187,5.1,5.7,5.3,3.0,3.4,0.0,8.0
