Country,Location,Type,Lat,Lon,Temp_Min,Temp_Max,Temp_Avg,Wind_Avg,Wind_Max,Precip_Total,Cloud_Avg
Sweden,Norrköping,city,58.5877,16.1924,14.7,18.0,16.0,1.1,1.6,0.0,6.2
Sweden,Linköping,city,58.4108,15.6214,12.4,15.6,13.9,1.0,1.2,0.0,5.7
Sweden,Västerås,city,59.6099,16.5448,14.5,17.1,15.4,1.2,2.2,0.0,6.7
Sweden,Uppsala,city,59.8586,17.6389,14.8,17.1,15.4,1.0,1.5,0.0,6.2
Sweden,Helsingborg,city,56.0465,12.6945,14.3,18.1,16.1,2.8,3.7,0.0,0.2
Sweden,Gothenburg,major_city,57.7089,11.9746,14.5,17.1,15.5,2.2,2.6,0.0,3.2
Sweden,Örebro,city,59.2753,15.2134,12.4,16.1,13.7,0.8,1.3,0.0,6.0
Sweden,Jönköping,city,57.7826,14.1618,12.4,15.7,14.0,1.4,2.6,0.0,1.5
Sweden,Malmö,major_city,55.605,13.0038,13.8,17.9,15.6,2.5,2.8,0.0,0.2
Sweden,Stockholm,major_city,59.3293,18.0686,14.5,17.8,16.1,1.8,2.8,0.0,2.3
Sweden,Kiruna,hydro_region,67.8558,20.2253,11.9,12.5,12.2,3.7,4.1,3.2,8.0
Sweden,Umeå,hydro_region,63.8258,20.263,14.6,15.7,15.1,2.7,3.3,0.0,8.0
Sweden,Luleå,hydro_region,65.5848,22.1547,15.0,16.0,15.7,2.8,3.8,8.399999999999999,8.0
Sweden,Gällivare,hydro_region,67.1355,20.667,13.6,14.2,14.0,3.5,4.1,8.7,8.0
Sweden,Öland (Borgholm),wind_region,56.8797,16.6564,16.5,17.5,16.8,2.6,3.7,0.0,4.3
Sweden,Sundsvall,hydro_region,62.3908,17.3069,13.1,15.8,14.0,0.7,0.9,0.0,6.8
Sweden,Östersund,hydro_region,63.1792,14.6357,10.3,13.9,11.8,1.6,2.0,0.0,1.0
Sweden,Gotland (Visby),wind_region,57.6348,18.2948,16.0,17.7,16.4,2.6,3.5,0.0,4.7
Sweden,Halland (Varberg),wind_region,57.1057,12.2508,13.6,16.5,14.6,2.4,3.5,0.0,1.3
Sweden,Skåne (Kristianstad),wind_region,56.0294,14.1567,14.0,16.7,14.7,1.3,2.1,0.0,4.8
Sweden,Blekinge (Karlskrona),wind_region,56.1612,15.5869,16.2,18.0,16.9,2.9,3.9,0.0,4.5
Sweden,Borlänge,industrial,60.4858,15.4371,11.9,16.5,14.0,1.4,1.8,0.0,6.7
Sweden,Sandviken,industrial,60.616,16.7709,14.1,17.4,15.5,1.6,2.2,0.0,6.7
Sweden,Trollhättan,industrial,58.2837,12.2886,10.9,16.3,13.1,1.3,1.6,0.0,4.0
Norway,Oslo,major_city,59.9139,10.7522,12.9,17.0,14.5,1.7,2.3,0.0,2.7
Norway,Trondheim,major_city,63.4305,10.3951,11.6,15.6,13.4,0.5,1.0,0.0,0.3
Norway,Bergen,major_city,60.3913,5.3221,13.6,17.3,15.3,2.5,3.2,0.0,5.3
Norway,Tromsø,hydro_region,69.6492,18.9553,11.7,13.8,12.4,0.5,0.7,0.0,7.3
Norway,Ålesund,hydro_region,62.4722,6.1549,11.7,15.7,13.3,1.3,1.9,0.0,2.3
Norway,Stavanger,major_city,58.97,5.7331,16.1,18.3,16.9,3.7,4.5,0.0,7.8
Norway,Kristiansand,hydro_region,58.1599,8.0182,14.3,15.3,14.6,3.9,4.5,0.0,7.3
Norway,Bodø,hydro_region,67.2804,14.4049,12.9,16.1,14.4,2.2,4.3,0.0,6.0
Finland,Loviisa,nuclear,60.3681,26.3581,17.9,18.4,18.1,1.4,2.1,0.30000000000000004,7.7
Finland,Espoo,major_city,60.2055,24.6559,15.4,17.8,16.4,0.6,0.8,0.0,4.2
Finland,Tampere,major_city,61.4978,23.761,18.3,19.4,18.8,2.2,3.2,0.0,8.0
Finland,Vaasa,wind_region,63.096,21.6158,14.7,17.1,16.0,3.1,3.6,0.0,8.0
Finland,Eurajoki (Olkiluoto),nuclear,61.2351,21.4845,15.3,16.0,15.6,1.2,1.6,0.0,7.0
Finland,Oulu,major_city,65.0121,25.4651,17.1,20.3,18.6,5.0,5.6,2.0,8.0
Finland,Turku,major_city,60.4518,22.2666,15.4,17.1,16.1,2.1,2.5,0.0,7.2
Finland,Helsinki,major_city,60.1699,24.9384,17.4,18.9,18.1,1.9,2.3,0.6,4.7
Finland,Lapland (Rovaniemi),wind_region,66.5039,25.7294,15.5,17.6,16.4,3.9,4.4,0.1,7.7
Denmark,Copenhagen,major_city,55.6761,12.5683,15.6,18.3,16.7,2.1,2.9,0.0,0.0
Denmark,Aarhus,major_city,56.1629,10.2039,16.7,17.5,17.0,5.2,5.5,0.0,0.7
Denmark,Aalborg,major_city,57.0488,9.9187,13.3,16.4,14.4,3.2,4.0,0.0,4.3
Denmark,Esbjerg,wind_region,55.4669,8.4597,15.1,18.7,16.7,7.7,8.0,0.0,6.3
Denmark,Odense,major_city,55.4038,10.4024,13.2,17.9,14.9,2.9,3.8,0.0,0.0
Denmark,Ringkøbing,wind_region,56.0905,8.244,14.5,18.5,16.1,7.1,7.6,0.0,6.5
Denmark,Bornholm (Rønne),wind_region,55.1003,14.7005,16.2,18.3,16.9,2.3,2.9,0.0,3.0
