Country,Location,Type,Lat,Lon,Temp_Min,Temp_Max,Temp_Avg,Wind_Avg,Wind_Max,Precip_Total,Cloud_Avg
Sweden,Malmö,major_city,55.605,13.0038,15.6,20.1,17.9,3.5,4.0,0.30000000000000004,5.0
Sweden,Uppsala,city,59.8586,17.6389,16.1,21.6,19.2,2.2,2.5,0.0,4.7
Sweden,Jönköping,city,57.7826,14.1618,16.3,24.4,20.6,2.9,3.2,0.0,5.9
Sweden,Västerås,city,59.6099,16.5448,15.5,21.7,19.2,1.5,2.6,0.0,5.3
Sweden,Helsingborg,city,56.0465,12.6945,15.6,19.8,17.9,4.5,5.5,0.0,3.3
Sweden,Linköping,city,58.4108,15.6214,17.2,24.1,20.7,2.1,2.6,0.30000000000000004,6.2
Sweden,Örebro,city,59.2753,15.2134,15.5,22.2,19.2,1.3,1.9,0.0,5.6
Sweden,Norrköping,city,58.5877,16.1924,17.7,25.0,21.3,2.1,3.9,0.0,6.0
Sweden,Stockholm,major_city,59.3293,18.0686,16.6,22.0,19.4,2.7,3.5,0.0,5.8
Sweden,Gothenburg,major_city,57.7089,11.9746,16.8,22.2,19.5,2.3,3.8,0.1,5.1
Sweden,Östersund,hydro_region,63.1792,14.6357,16.7,21.2,19.5,2.4,3.7,1.6000000000000003,5.2
Sweden,Luleå,hydro_region,65.5848,22.1547,21.2,29.4,25.9,3.6,12.2,0.7000000000000001,3.3
Sweden,Halland (Varberg),wind_region,57.1057,12.2508,17.4,21.8,19.7,2.0,4.1,0.0,5.4
Sweden,Öland (Borgholm),wind_region,56.8797,16.6564,16.2,21.4,18.6,5.1,6.4,0.0,4.2
Sweden,Kiruna,hydro_region,67.8558,20.2253,17.1,24.8,21.0,2.5,4.4,0.0,2.6
Sweden,Sundsvall,hydro_region,62.3908,17.3069,16.9,23.1,19.6,2.0,6.0,1.0,5.4
Sweden,Umeå,hydro_region,63.8258,20.263,19.0,28.6,23.2,3.5,6.5,4.8,5.8
Sweden,Gotland (Visby),wind_region,57.6348,18.2948,15.8,21.3,18.3,3.3,4.5,0.0,6.2
Sweden,Gällivare,hydro_region,67.1355,20.667,17.5,25.7,21.8,1.1,1.8,0.4,2.9
Sweden,Skåne (Kristianstad),wind_region,56.0294,14.1567,13.8,21.4,17.7,3.6,5.2,0.0,5.0
Sweden,Blekinge (Karlskrona),wind_region,56.1612,15.5869,17.3,19.3,18.4,3.2,5.4,0.0,4.4
Sweden,Borlänge,industrial,60.4858,15.4371,14.1,20.4,17.7,1.5,3.0,0.9,6.8
Sweden,Sandviken,industrial,60.616,16.7709,16.7,21.9,19.4,2.3,3.7,0.0,5.8
Sweden,Trollhättan,industrial,58.2837,12.2886,15.5,24.0,19.6,2.2,3.4,0.7,6.2
Norway,Bergen,major_city,60.3913,5.3221,17.4,21.4,19.3,2.7,3.6,0.0,6.4
Norway,Ålesund,hydro_region,62.4722,6.1549,16.5,17.8,16.9,3.5,4.2,1.4000000000000001,8.0
Norway,Bodø,hydro_region,67.2804,14.4049,18.7,21.9,20.7,2.5,3.9,0.0,4.1
Norway,Oslo,major_city,59.9139,10.7522,17.5,20.9,19.1,1.2,1.9,0.4,7.2
Norway,Trondheim,major_city,63.4305,10.3951,16.4,20.7,19.1,1.3,2.2,0.7,7.3
Norway,Stavanger,major_city,58.97,5.7331,16.5,21.5,19.2,2.5,3.1,0.0,4.4
Norway,Tromsø,hydro_region,69.6492,18.9553,14.6,21.8,18.4,1.5,2.9,0.0,0.6
Norway,Kristiansand,hydro_region,58.1599,8.0182,15.2,21.6,19.2,2.0,3.6,0.1,3.1
Finland,Helsinki,major_city,60.1699,24.9384,21.8,25.5,23.8,2.7,6.5,0.6,5.1
Finland,Tampere,major_city,61.4978,23.761,19.1,22.9,20.7,3.1,7.4,4.3999999999999995,5.8
Finland,Vaasa,wind_region,63.096,21.6158,19.1,29.1,23.3,3.8,7.4,5.9,6.3
Finland,Espoo,major_city,60.2055,24.6559,20.2,25.3,22.5,1.8,3.4,0.4,4.8
Finland,Oulu,major_city,65.0121,25.4651,20.7,30.4,24.7,4.4,6.1,2.1,4.0
Finland,Turku,major_city,60.4518,22.2666,18.3,25.2,21.6,3.0,4.4,0.6,5.0
Finland,Lapland (Rovaniemi),wind_region,66.5039,25.7294,20.5,28.8,23.7,3.4,5.4,1.4,4.7
Finland,Eurajoki (Olkiluoto),nuclear,61.2351,21.4845,17.6,21.5,19.3,1.3,2.2,2.7,5.4
Finland,Loviisa,nuclear,60.3681,26.3581,22.1,28.3,24.5,4.0,6.7,0.9,4.6
Denmark,Aarhus,major_city,56.1629,10.2039,16.1,20.8,18.7,2.2,3.7,0.0,2.8
Denmark,Odense,major_city,55.4038,10.4024,14.6,20.2,17.8,1.4,2.4,1.3,4.8
Denmark,Copenhagen,major_city,55.6761,12.5683,17.1,19.4,18.2,3.0,4.1,0.4,4.8
Denmark,Ringkøbing,wind_region,56.0905,8.244,16.1,20.1,18.2,5.1,6.5,1.9,6.7
Denmark,Esbjerg,wind_region,55.4669,8.4597,17.0,20.8,18.7,5.4,6.7,1.0,6.3
Denmark,Aalborg,major_city,57.0488,9.9187,15.8,21.9,18.9,2.4,3.0,0.0,3.6
Denmark,Bornholm (Rønne),wind_region,55.1003,14.7005,17.0,18.9,17.8,4.4,6.1,1.4,6.3
