Country,Location,Type,Lat,Lon,Temp_Min,Temp_Max,Temp_Avg,Wind_Avg,Wind_Max,Precip_Total,Cloud_Avg
Sweden,Örebro,city,59.2753,15.2134,-7.0,-6.2,-6.6,3.1,4.1,0.0,8.0
Sweden,Linköping,city,58.4108,15.6214,-5.4,-3.8,-4.7,3.1,4.7,0.0,8.0
Sweden,Uppsala,city,59.8586,17.6389,-6.8,-5.8,-6.2,2.5,2.8,0.0,8.0
Sweden,Helsingborg,city,56.0465,12.6945,-1.9,-1.6,-1.8,6.6,7.2,0.0,8.0
Sweden,Gothenburg,major_city,57.7089,11.9746,-2.9,-2.5,-2.8,4.2,4.4,0.0,8.0
Sweden,Västerås,city,59.6099,16.5448,-7.5,-7.0,-7.2,3.3,3.5,0.0,8.0
Sweden,Malmö,major_city,55.605,13.0038,-1.5,-1.3,-1.5,6.5,7.0,0.0,8.0
Sweden,Stockholm,major_city,59.3293,18.0686,-4.6,-4.4,-4.5,2.8,2.9,0.0,8.0
Sweden,Jönköping,city,57.7826,14.1618,-3.9,-3.5,-3.7,3.6,3.9,0.0,8.0
Sweden,Norrköping,city,58.5877,16.1924,-3.9,-2.9,-3.5,3.8,4.5,0.0,8.0
Sweden,Luleå,hydro_region,65.5848,22.1547,-21.3,-18.5,-20.1,1.5,1.7,0.0,8.0
Sweden,Kiruna,hydro_region,67.8558,20.2253,-22.5,-21.4,-21.9,1.8,2.1,0.0,0.0
Sweden,Umeå,hydro_region,63.8258,20.263,-11.0,-10.1,-10.7,2.3,2.4,0.2,8.0
Sweden,Sundsvall,hydro_region,62.3908,17.3069,-11.4,-10.8,-11.1,1.9,2.1,0.0,8.0
Sweden,Gällivare,hydro_region,67.1355,20.667,-23.3,-21.1,-22.2,2.2,2.4,0.0,0.3
Sweden,Östersund,hydro_region,63.1792,14.6357,-24.2,-20.8,-22.9,2.1,3.3,0.0,7.8
Sweden,Skåne (Kristianstad),wind_region,56.0294,14.1567,-2.1,-1.9,-2.0,7.4,7.7,0.0,8.0
Sweden,Öland (Borgholm),wind_region,56.8797,16.6564,-2.1,-1.8,-1.9,7.8,8.4,0.0,8.0
Sweden,Gotland (Visby),wind_region,57.6348,18.2948,-4.5,-3.4,-3.8,4.1,5.0,0.0,8.0
Sweden,Halland (Varberg),wind_region,57.1057,12.2508,-3.2,-2.9,-3.0,5.1,5.8,0.0,8.0
Sweden,Blekinge (Karlskrona),wind_region,56.1612,15.5869,-2.1,-1.8,-1.9,10.3,10.5,0.0,8.0
Sweden,Borlänge,industrial,60.4858,15.4371,-10.8,-9.9,-10.4,0.5,1.0,0.2,8.0
Sweden,Sandviken,industrial,60.616,16.7709,-8.9,-7.6,-8.2,2.1,2.3,0.0,8.0
Sweden,Trollhättan,industrial,58.2837,12.2886,-4.3,-4.0,-4.1,4.1,4.6,0.0,8.0
Norway,Bodø,hydro_region,67.2804,14.4049,-7.2,-6.8,-7.0,7.8,8.2,0.0,1.0
Norway,Oslo,major_city,59.9139,10.7522,-8.6,-8.4,-8.5,6.1,6.3,0.0,8.0
Norway,Trondheim,major_city,63.4305,10.3951,-15.5,-15.1,-15.3,2.1,2.4,0.0,8.0
Norway,Stavanger,major_city,58.97,5.7331,-3.7,-3.5,-3.6,3.7,4.8,0.0,8.0
Norway,Bergen,major_city,60.3913,5.3221,-5.1,-3.9,-4.4,1.8,2.1,0.0,8.0
Norway,Ålesund,hydro_region,62.4722,6.1549,-3.4,-3.0,-3.1,1.8,2.7,0.0,8.0
Norway,Kristiansand,hydro_region,58.1599,8.0182,-5.4,-5.1,-5.3,6.8,7.6,1.7,8.0
Norway,Tromsø,hydro_region,69.6492,18.9553,-6.8,-6.0,-6.4,3.7,4.3,0.9,6.5
Finland,Helsinki,major_city,60.1699,24.9384,-16.0,-13.7,-15.1,3.8,3.9,0.0,8.0
Finland,Espoo,major_city,60.2055,24.6559,-20.1,-16.9,-19.1,2.1,2.3,0.0,8.0
Finland,Eurajoki (Olkiluoto),nuclear,61.2351,21.4845,-18.3,-15.5,-17.1,2.1,2.3,0.0,3.3
Finland,Vaasa,wind_region,63.096,21.6158,-14.4,-12.7,-13.8,2.3,2.7,0.0,7.0
Finland,Turku,major_city,60.4518,22.2666,-16.1,-13.8,-15.3,3.2,3.4,0.0,4.7
Finland,Tampere,major_city,61.4978,23.761,-19.7,-17.7,-18.9,0.8,1.0,0.0,8.0
Finland,Loviisa,nuclear,60.3681,26.3581,-18.4,-16.5,-17.6,3.2,3.5,0.0,8.0
Finland,Oulu,major_city,65.0121,25.4651,-20.7,-17.7,-19.3,1.1,1.5,0.0,8.0
Finland,Lapland (Rovaniemi),wind_region,66.5039,25.7294,-27.7,-23.5,-25.6,0.6,0.8,0.0,6.5
Denmark,Copenhagen,major_city,55.6761,12.5683,-1.2,-0.9,-1.1,7.0,7.1,0.0,8.0
Denmark,Esbjerg,wind_region,55.4669,8.4597,-1.1,-1.0,-1.0,9.4,10.0,0.0,8.0
Denmark,Odense,major_city,55.4038,10.4024,-1.4,-1.1,-1.2,7.0,7.5,0.0,8.0
Denmark,Bornholm (Rønne),wind_region,55.1003,14.7005,-1.8,-1.6,-1.7,6.4,6.9,0.0,8.0
Denmark,Ringkøbing,wind_region,56.0905,8.244,-1.4,-1.3,-1.3,8.4,8.8,0.0,8.0
Denmark,Aarhus,major_city,56.1629,10.2039,-1.2,-1.0,-1.1,8.4,8.7,0.0,8.0
Denmark,Aalborg,major_city,57.0488,9.9187,-2.6,-2.1,-2.3,6.2,6.3,0.0,8.0
