Country,Location,Type,Lat,Lon,Temp_Min,Temp_Max,Temp_Avg,Wind_Avg,Wind_Max,Precip_Total,Cloud_Avg
Sweden,Helsingborg,city,56.0465,12.6945,-6.2,-4.1,-5.0,4.9,6.1,0.0,0.2
Sweden,Gothenburg,major_city,57.7089,11.9746,-12.3,-5.4,-8.6,3.6,4.4,0.0,0.0
Sweden,Stockholm,major_city,59.3293,18.0686,-6.5,-2.7,-4.0,7.0,9.0,0.0,5.9
Sweden,Jönköping,city,57.7826,14.1618,-8.0,-2.9,-5.9,5.8,8.2,0.0,0.7
Sweden,Malmö,major_city,55.605,13.0038,-5.1,-2.6,-3.9,6.3,7.4,0.0,0.3
Sweden,Norrköping,city,58.5877,16.1924,-7.8,-4.9,-6.4,6.2,7.9,0.0,1.3
Sweden,Västerås,city,59.6099,16.5448,-9.7,-5.9,-8.1,5.6,6.3,0.0,2.3
Sweden,Uppsala,city,59.8586,17.6389,-9.4,-5.8,-7.0,5.4,6.5,0.0,4.2
Sweden,Linköping,city,58.4108,15.6214,-9.2,-5.1,-7.1,4.3,5.1,0.0,0.3
Sweden,Örebro,city,59.2753,15.2134,-11.1,-5.7,-8.4,4.1,4.5,0.0,0.1
Sweden,Luleå,hydro_region,65.5848,22.1547,-28.8,-27.6,-28.2,2.5,2.8,0.0,4.7
Sweden,Kiruna,hydro_region,67.8558,20.2253,-25.5,-20.9,-22.5,3.9,4.7,0.0,0.0
Sweden,Umeå,hydro_region,63.8258,20.263,-18.1,-14.5,-16.3,3.1,3.7,0.0,4.7
Sweden,Sundsvall,hydro_region,62.3908,17.3069,-17.6,-11.6,-15.0,3.0,3.6,0.0,2.0
Sweden,Östersund,hydro_region,63.1792,14.6357,-17.9,-9.4,-12.7,2.7,4.7,0.0,3.9
Sweden,Gällivare,hydro_region,67.1355,20.667,-30.3,-27.1,-28.9,1.2,2.0,0.0,0.0
Sweden,Öland (Borgholm),wind_region,56.8797,16.6564,-3.9,0.5,-1.8,14.2,15.4,0.2,6.8
Sweden,Gotland (Visby),wind_region,57.6348,18.2948,-1.0,-0.2,-0.5,13.9,15.2,1.1,8.0
Sweden,Skåne (Kristianstad),wind_region,56.0294,14.1567,-8.2,-4.1,-6.2,4.5,5.4,0.0,0.0
Sweden,Halland (Varberg),wind_region,57.1057,12.2508,-8.4,-5.6,-7.1,4.8,6.1,0.0,0.0
Sweden,Blekinge (Karlskrona),wind_region,56.1612,15.5869,-5.5,-0.6,-3.1,8.7,9.7,0.0,1.8
Sweden,Sandviken,industrial,60.616,16.7709,-9.3,-5.6,-7.9,5.0,5.7,0.0,2.7
Sweden,Trollhättan,industrial,58.2837,12.2886,-14.9,-7.5,-11.0,3.0,3.7,0.0,0.0
Sweden,Borlänge,industrial,60.4858,15.4371,-15.3,-7.7,-12.5,3.3,3.8,0.0,0.1
Norway,Trondheim,major_city,63.4305,10.3951,-9.1,-4.9,-7.4,3.4,4.2,0.0,5.1
Norway,Bergen,major_city,60.3913,5.3221,-7.0,-1.6,-4.2,4.0,6.0,0.0,8.0
Norway,Kristiansand,hydro_region,58.1599,8.0182,-11.1,-4.3,-6.6,4.2,6.8,0.30000000000000004,8.0
Norway,Oslo,major_city,59.9139,10.7522,-13.6,-8.3,-11.2,1.4,2.7,0.0,0.4
Norway,Stavanger,major_city,58.97,5.7331,-4.4,-1.2,-2.6,4.4,6.7,0.0,8.0
Norway,Ålesund,hydro_region,62.4722,6.1549,-3.5,0.2,-2.1,2.9,4.2,0.0,7.8
Norway,Bodø,hydro_region,67.2804,14.4049,-6.9,-4.1,-6.0,9.1,10.4,0.6,6.1
Norway,Tromsø,hydro_region,69.6492,18.9553,-14.5,-13.0,-14.0,2.0,3.5,0.0,0.0
Finland,Tampere,major_city,61.4978,23.761,-15.5,-9.1,-11.5,5.8,6.6,0.1,8.0
Finland,Espoo,major_city,60.2055,24.6559,-12.3,-9.0,-10.2,7.2,7.7,1.3,8.0
Finland,Helsinki,major_city,60.1699,24.9384,-12.4,-8.6,-9.9,8.4,8.9,1.4000000000000001,8.0
Finland,Turku,major_city,60.4518,22.2666,-12.4,-7.7,-9.6,7.1,7.8,0.0,7.7
Finland,Oulu,major_city,65.0121,25.4651,-26.8,-22.3,-24.4,2.4,3.5,0.0,7.4
Finland,Lapland (Rovaniemi),wind_region,66.5039,25.7294,-33.7,-31.3,-32.3,0.9,1.3,0.0,5.6
Finland,Eurajoki (Olkiluoto),nuclear,61.2351,21.4845,-14.4,-9.2,-10.9,4.9,6.2,0.0,7.8
Finland,Vaasa,wind_region,63.096,21.6158,-13.3,-8.3,-10.4,4.1,4.8,0.0,6.6
Finland,Loviisa,nuclear,60.3681,26.3581,-11.8,-7.8,-9.1,8.3,9.7,2.6999999999999997,8.0
Denmark,Copenhagen,major_city,55.6761,12.5683,-4.3,-1.4,-2.9,5.6,7.7,0.0,0.3
Denmark,Esbjerg,wind_region,55.4669,8.4597,-7.5,-0.7,-3.3,5.6,10.0,0.0,5.2
Denmark,Bornholm (Rønne),wind_region,55.1003,14.7005,-0.9,1.4,0.1,10.5,12.8,0.0,2.4
Denmark,Odense,major_city,55.4038,10.4024,-4.6,-0.1,-1.8,4.8,8.0,0.0,0.8
Denmark,Aalborg,major_city,57.0488,9.9187,-11.4,-2.4,-6.3,3.0,6.0,0.0,0.8
Denmark,Ringkøbing,wind_region,56.0905,8.244,-8.4,-1.5,-4.2,4.8,7.8,0.0,5.2
Denmark,Aarhus,major_city,56.1629,10.2039,-6.8,-0.5,-3.1,4.4,6.6,0.0,0.8
