Country,Location,Type,Lat,Lon,Temp_Min,Temp_Max,Temp_Avg,Wind_Avg,Wind_Max,Precip_Total,Cloud_Avg
Sweden,Gothenburg,major_city,57.7089,11.9746,9.5,12.0,11.0,2.3,3.1,0.2,3.3
Sweden,Örebro,city,59.2753,15.2134,6.1,9.9,7.7,2.6,2.8,0.0,1.8
Sweden,Norrköping,city,58.5877,16.1924,8.2,11.4,9.5,3.4,3.6,0.0,1.0
Sweden,Stockholm,major_city,59.3293,18.0686,9.5,12.2,10.6,3.9,4.8,0.0,1.5
Sweden,Helsingborg,city,56.0465,12.6945,11.6,12.5,12.0,6.6,7.4,0.2,5.5
Sweden,Malmö,major_city,55.605,13.0038,11.4,12.7,12.3,5.2,6.1,0.2,3.7
Sweden,Linköping,city,58.4108,15.6214,6.6,10.3,8.4,3.5,3.8,0.0,1.0
Sweden,Västerås,city,59.6099,16.5448,6.7,10.8,8.7,3.3,3.8,0.0,1.5
Sweden,Uppsala,city,59.8586,17.6389,6.7,10.2,8.2,3.5,3.9,0.0,1.3
Sweden,Jönköping,city,57.7826,14.1618,5.9,10.1,7.8,2.9,3.4,0.0,1.0
Sweden,Luleå,hydro_region,65.5848,22.1547,7.7,9.9,9.0,6.3,8.2,0.0,5.0
Sweden,Umeå,hydro_region,63.8258,20.263,7.3,8.3,7.8,6.3,7.0,2.0999999999999996,7.0
Sweden,Kiruna,hydro_region,67.8558,20.2253,1.0,3.7,2.2,9.4,10.9,0.0,1.8
Sweden,Gällivare,hydro_region,67.1355,20.667,2.8,6.7,4.7,6.4,7.7,0.0,2.0
Sweden,Sundsvall,hydro_region,62.3908,17.3069,7.5,9.8,8.7,7.6,7.9,0.0,2.2
Sweden,Östersund,hydro_region,63.1792,14.6357,5.3,6.9,6.0,6.7,7.8,0.0,2.5
Sweden,Skåne (Kristianstad),wind_region,56.0294,14.1567,9.0,11.6,9.9,3.1,5.3,0.2,4.5
Sweden,Halland (Varberg),wind_region,57.1057,12.2508,12.3,13.0,12.7,8.1,9.8,1.7000000000000002,5.5
Sweden,Gotland (Visby),wind_region,57.6348,18.2948,12.2,13.4,12.8,8.4,9.2,0.0,2.0
Sweden,Öland (Borgholm),wind_region,56.8797,16.6564,10.5,13.5,11.9,7.3,7.7,0.0,0.0
Sweden,Blekinge (Karlskrona),wind_region,56.1612,15.5869,10.5,12.9,11.6,6.1,6.7,0.0,1.3
Sweden,Borlänge,industrial,60.4858,15.4371,6.3,9.5,8.0,4.2,5.0,0.0,1.8
Sweden,Sandviken,industrial,60.616,16.7709,6.2,9.0,7.5,3.5,4.1,0.0,1.5
Sweden,Trollhättan,industrial,58.2837,12.2886,2.4,7.7,4.5,1.0,1.1,0.1,0.5
Norway,Bergen,major_city,60.3913,5.3221,6.5,7.9,7.0,1.0,1.5,1.0,3.8
Norway,Tromsø,hydro_region,69.6492,18.9553,4.0,6.1,5.2,3.6,7.1,1.1,7.2
Norway,Trondheim,major_city,63.4305,10.3951,5.4,7.1,6.1,4.4,5.2,2.1,6.5
Norway,Bodø,hydro_region,67.2804,14.4049,6.8,7.6,7.0,7.2,8.4,0.4,5.7
Norway,Oslo,major_city,59.9139,10.7522,6.6,9.9,8.1,1.4,2.3,0.0,1.0
Norway,Stavanger,major_city,58.97,5.7331,8.9,9.5,9.3,3.2,3.8,0.1,2.7
Norway,Kristiansand,hydro_region,58.1599,8.0182,6.6,10.1,8.1,3.3,3.5,0.0,0.5
Norway,Ålesund,hydro_region,62.4722,6.1549,6.8,7.4,7.1,3.6,6.6,3.0,6.8
Finland,Turku,major_city,60.4518,22.2666,10.1,11.7,11.0,5.9,7.0,0.8,5.3
Finland,Helsinki,major_city,60.1699,24.9384,10.6,11.6,11.2,5.6,6.1,0.0,1.5
Finland,Lapland (Rovaniemi),wind_region,66.5039,25.7294,7.0,8.7,7.8,6.8,7.2,0.0,7.3
Finland,Espoo,major_city,60.2055,24.6559,8.8,9.8,9.1,3.1,3.4,0.0,1.7
Finland,Loviisa,nuclear,60.3681,26.3581,11.8,12.1,11.9,8.1,8.5,0.0,0.7
Finland,Vaasa,wind_region,63.096,21.6158,9.2,10.3,9.6,4.6,6.0,2.5999999999999996,8.0
Finland,Oulu,major_city,65.0121,25.4651,10.0,11.5,10.9,8.3,8.8,0.1,6.2
Finland,Tampere,major_city,61.4978,23.761,8.6,10.7,9.6,5.2,5.8,0.6000000000000001,6.3
Finland,Eurajoki (Olkiluoto),nuclear,61.2351,21.4845,9.8,11.9,10.7,9.1,10.0,3.5999999999999996,7.5
Denmark,Odense,major_city,55.4038,10.4024,8.7,11.8,10.1,3.4,4.3,0.1,1.8
Denmark,Esbjerg,wind_region,55.4669,8.4597,12.3,13.2,12.7,6.2,7.5,0.7000000000000001,5.2
Denmark,Bornholm (Rønne),wind_region,55.1003,14.7005,12.8,13.8,13.4,8.4,9.0,0.0,2.7
Denmark,Aalborg,major_city,57.0488,9.9187,10.2,11.1,10.8,3.7,5.3,0.0,3.2
Denmark,Copenhagen,major_city,55.6761,12.5683,10.7,12.4,11.5,3.0,4.0,0.2,3.3
Denmark,Ringkøbing,wind_region,56.0905,8.244,12.2,12.9,12.7,7.9,8.9,0.8999999999999999,6.8
Denmark,Aarhus,major_city,56.1629,10.2039,8.4,10.5,9.5,2.8,3.3,0.30000000000000004,3.2
