Country,Location,Type,Lat,Lon,Temp_Min,Temp_Max,Temp_Avg,Wind_Avg,Wind_Max,Precip_Total,Cloud_Avg
Sweden,Västerås,city,59.6099,16.5448,7.2,9.9,8.7,2.8,3.3,0.0,7.3
Sweden,Örebro,city,59.2753,15.2134,4.1,8.0,5.8,0.7,1.4,0.0,6.2
Sweden,Gothenburg,major_city,57.7089,11.9746,8.4,10.5,8.9,2.5,3.2,0.0,0.8
Sweden,Stockholm,major_city,59.3293,18.0686,8.4,10.1,9.3,1.9,2.2,0.0,2.0
Sweden,Helsingborg,city,56.0465,12.6945,8.9,11.6,9.8,3.5,4.4,0.0,0.5
Sweden,Jönköping,city,57.7826,14.1618,5.8,8.4,6.8,1.9,2.6,0.0,5.0
Sweden,Linköping,city,58.4108,15.6214,6.5,7.9,7.2,2.3,2.8,0.0,5.8
Sweden,Malmö,major_city,55.605,13.0038,8.4,10.4,9.3,2.4,3.0,0.0,2.0
Sweden,Norrköping,city,58.5877,16.1924,6.7,9.3,7.6,1.8,2.8,0.0,2.0
Sweden,Uppsala,city,59.8586,17.6389,6.7,8.8,7.5,2.3,2.4,0.0,2.5
Sweden,Luleå,hydro_region,65.5848,22.1547,8.5,9.9,9.1,6.5,7.0,0.0,3.2
Sweden,Kiruna,hydro_region,67.8558,20.2253,3.3,3.8,3.5,6.3,6.4,0.0,7.0
Sweden,Sundsvall,hydro_region,62.3908,17.3069,6.8,8.6,7.7,3.4,3.9,0.0,2.3
Sweden,Umeå,hydro_region,63.8258,20.263,10.0,10.4,10.2,5.9,6.7,0.0,7.3
Sweden,Gällivare,hydro_region,67.1355,20.667,5.4,6.7,5.9,2.4,3.3,0.0,7.8
Sweden,Gotland (Visby),wind_region,57.6348,18.2948,4.0,6.3,4.7,2.2,2.3,0.0,1.8
Sweden,Halland (Varberg),wind_region,57.1057,12.2508,9.0,10.8,9.5,3.4,4.6,0.0,2.2
Sweden,Östersund,hydro_region,63.1792,14.6357,8.0,8.7,8.5,4.4,5.0,0.0,8.0
Sweden,Skåne (Kristianstad),wind_region,56.0294,14.1567,5.0,8.3,6.3,1.0,1.1,0.0,1.8
Sweden,Öland (Borgholm),wind_region,56.8797,16.6564,10.1,10.8,10.5,2.9,4.1,0.0,3.0
Sweden,Blekinge (Karlskrona),wind_region,56.1612,15.5869,6.0,9.5,7.3,2.2,2.4,0.0,0.7
Sweden,Borlänge,industrial,60.4858,15.4371,2.9,7.6,4.9,1.4,2.0,0.0,5.5
Sweden,Trollhättan,industrial,58.2837,12.2886,2.5,7.0,4.3,0.4,0.6,0.0,1.5
Sweden,Sandviken,industrial,60.616,16.7709,5.5,8.7,7.0,2.6,3.2,0.0,5.5
Norway,Ålesund,hydro_region,62.4722,6.1549,13.5,14.3,14.0,5.6,9.8,0.2,8.0
Norway,Oslo,major_city,59.9139,10.7522,9.4,11.0,10.0,3.2,4.9,0.1,7.5
Norway,Tromsø,hydro_region,69.6492,18.9553,10.8,11.4,11.1,7.7,8.1,0.5,8.0
Norway,Bodø,hydro_region,67.2804,14.4049,9.3,10.0,9.6,5.8,6.4,0.2,8.0
Norway,Bergen,major_city,60.3913,5.3221,11.5,12.1,11.8,8.4,8.7,0.2,8.0
Norway,Stavanger,major_city,58.97,5.7331,11.8,12.5,12.1,8.9,9.5,0.0,7.5
Norway,Trondheim,major_city,63.4305,10.3951,10.2,11.6,10.8,1.0,2.2,0.7999999999999999,8.0
Norway,Kristiansand,hydro_region,58.1599,8.0182,11.3,12.5,12.0,5.6,6.8,0.0,3.3
Finland,Tampere,major_city,61.4978,23.761,5.2,7.6,6.2,2.4,2.6,0.0,2.8
Finland,Helsinki,major_city,60.1699,24.9384,7.1,8.6,7.6,2.9,3.4,0.0,7.7
Finland,Oulu,major_city,65.0121,25.4651,4.4,6.9,5.4,4.2,4.4,0.0,0.5
Finland,Eurajoki (Olkiluoto),nuclear,61.2351,21.4845,6.5,7.2,6.7,2.4,2.8,0.0,1.3
Finland,Lapland (Rovaniemi),wind_region,66.5039,25.7294,6.5,7.1,6.8,4.8,5.2,0.0,7.3
Finland,Vaasa,wind_region,63.096,21.6158,7.1,8.0,7.5,4.8,5.1,0.0,3.5
Finland,Espoo,major_city,60.2055,24.6559,3.0,6.0,4.2,1.4,1.6,0.0,7.8
Finland,Loviisa,nuclear,60.3681,26.3581,5.1,7.9,6.4,2.3,2.5,0.0,5.8
Finland,Turku,major_city,60.4518,22.2666,4.6,8.6,6.6,1.8,2.0,0.0,2.2
Denmark,Ringkøbing,wind_region,56.0905,8.244,9.6,11.2,10.4,7.1,8.2,0.0,2.2
Denmark,Aalborg,major_city,57.0488,9.9187,7.2,9.8,8.5,3.2,3.5,0.0,3.8
Denmark,Odense,major_city,55.4038,10.4024,8.4,10.1,8.8,3.2,4.0,0.0,0.0
Denmark,Bornholm (Rønne),wind_region,55.1003,14.7005,8.9,10.5,9.4,2.2,2.6,0.0,1.7
Denmark,Aarhus,major_city,56.1629,10.2039,9.8,10.8,10.2,2.8,3.2,0.0,0.0
Denmark,Esbjerg,wind_region,55.4669,8.4597,10.4,11.9,11.1,6.5,7.4,0.0,2.8
Denmark,Copenhagen,major_city,55.6761,12.5683,11.4,11.9,11.7,2.9,3.9,0.0,2.0
