Country,Location,Type,Lat,Lon,Temp_Min,Temp_Max,Temp_Avg,Wind_Avg,Wind_Max,Precip_Total,Cloud_Avg
Sweden,Västerås,city,59.6099,16.5448,14.6,21.0,17.9,3.2,4.3,0.0,6.9
Sweden,Norrköping,city,58.5877,16.1924,15.5,21.3,18.4,3.9,5.3,0.0,5.9
Sweden,Gothenburg,major_city,57.7089,11.9746,16.9,24.8,21.3,5.4,6.5,4.0,7.4
Sweden,Jönköping,city,57.7826,14.1618,15.5,23.5,19.7,3.7,5.0,0.0,4.8
Sweden,Linköping,city,58.4108,15.6214,13.7,22.0,18.4,3.9,4.9,0.0,4.3
Sweden,Helsingborg,city,56.0465,12.6945,18.3,23.9,21.5,6.5,9.3,1.3,5.7
Sweden,Örebro,city,59.2753,15.2134,14.3,22.0,18.0,3.0,4.4,0.0,6.3
Sweden,Uppsala,city,59.8586,17.6389,14.3,21.0,17.5,3.0,4.1,0.0,6.9
Sweden,Stockholm,major_city,59.3293,18.0686,15.4,19.3,17.2,2.8,3.2,0.0,7.3
Sweden,Malmö,major_city,55.605,13.0038,18.5,24.4,21.8,6.0,7.4,0.2,5.3
Sweden,Luleå,hydro_region,65.5848,22.1547,13.6,18.7,16.0,4.3,5.5,0.0,3.9
Sweden,Kiruna,hydro_region,67.8558,20.2253,9.7,19.8,15.4,2.9,4.5,0.0,1.6
Sweden,Umeå,hydro_region,63.8258,20.263,11.2,17.2,14.9,3.5,4.8,0.0,6.4
Sweden,Sundsvall,hydro_region,62.3908,17.3069,11.6,20.6,16.0,2.6,4.2,0.0,5.9
Sweden,Östersund,hydro_region,63.1792,14.6357,13.1,19.5,16.6,4.2,5.1,0.0,7.1
Sweden,Halland (Varberg),wind_region,57.1057,12.2508,17.0,24.0,20.8,7.1,8.3,3.0,6.7
Sweden,Skåne (Kristianstad),wind_region,56.0294,14.1567,17.4,21.2,19.1,5.5,6.5,0.1,5.7
Sweden,Gällivare,hydro_region,67.1355,20.667,8.9,20.5,15.4,1.8,2.8,0.0,2.4
Sweden,Öland (Borgholm),wind_region,56.8797,16.6564,15.1,19.0,17.5,4.1,5.7,0.0,6.2
Sweden,Gotland (Visby),wind_region,57.6348,18.2948,15.2,20.1,17.7,2.9,3.5,0.0,6.2
Sweden,Blekinge (Karlskrona),wind_region,56.1612,15.5869,17.7,18.7,18.2,6.2,6.9,0.0,4.4
Sweden,Borlänge,industrial,60.4858,15.4371,11.9,19.7,16.8,2.2,2.8,0.0,7.4
Sweden,Sandviken,industrial,60.616,16.7709,12.5,21.0,17.8,2.6,4.1,0.0,6.7
Sweden,Trollhättan,industrial,58.2837,12.2886,16.0,24.0,20.3,3.5,5.4,1.1,7.3
Norway,Stavanger,major_city,58.97,5.7331,15.3,17.1,16.2,4.5,6.9,6.199999999999999,7.3
Norway,Bergen,major_city,60.3913,5.3221,14.8,16.7,15.5,4.4,6.2,11.0,7.2
Norway,Oslo,major_city,59.9139,10.7522,16.1,21.7,18.2,4.2,7.5,7.1000000000000005,8.0
Norway,Bodø,hydro_region,67.2804,14.4049,14.9,20.6,18.0,3.3,4.8,0.0,4.6
Norway,Tromsø,hydro_region,69.6492,18.9553,9.6,17.9,13.9,1.2,2.4,0.0,1.4
Norway,Ålesund,hydro_region,62.4722,6.1549,14.7,17.3,15.6,2.1,4.3,10.4,7.8
Norway,Kristiansand,hydro_region,58.1599,8.0182,14.5,17.0,16.1,3.5,6.1,24.2,8.0
Norway,Trondheim,major_city,63.4305,10.3951,15.4,22.5,18.7,3.3,6.4,2.2,7.3
Finland,Loviisa,nuclear,60.3681,26.3581,12.7,18.0,15.5,2.0,3.9,0.0,2.8
Finland,Espoo,major_city,60.2055,24.6559,10.4,18.2,15.1,1.3,2.1,0.0,3.2
Finland,Vaasa,wind_region,63.096,21.6158,11.5,18.8,15.5,2.5,4.0,0.0,3.7
Finland,Oulu,major_city,65.0121,25.4651,12.7,18.6,16.1,2.2,3.4,0.0,2.9
Finland,Eurajoki (Olkiluoto),nuclear,61.2351,21.4845,12.2,17.7,14.4,1.1,2.4,0.0,4.9
Finland,Turku,major_city,60.4518,22.2666,14.6,20.5,17.3,1.7,2.6,0.0,4.2
Finland,Tampere,major_city,61.4978,23.761,12.3,20.5,16.8,1.5,2.0,0.0,2.2
Finland,Helsinki,major_city,60.1699,24.9384,13.1,17.3,15.6,1.7,2.6,0.0,2.8
Finland,Lapland (Rovaniemi),wind_region,66.5039,25.7294,10.2,19.6,15.0,3.4,4.4,0.0,5.3
Denmark,Copenhagen,major_city,55.6761,12.5683,18.3,22.7,21.0,5.3,7.3,1.2999999999999998,5.7
Denmark,Esbjerg,wind_region,55.4669,8.4597,15.9,18.0,16.8,3.9,6.6,8.999999999999998,6.6
Denmark,Odense,major_city,55.4038,10.4024,14.8,23.8,19.3,3.8,6.4,1.0,6.9
Denmark,Aarhus,major_city,56.1629,10.2039,13.8,22.1,18.4,4.3,8.4,1.9000000000000001,7.1
Denmark,Aalborg,major_city,57.0488,9.9187,12.8,22.2,18.2,4.1,7.0,3.5,7.2
Denmark,Ringkøbing,wind_region,56.0905,8.244,14.3,17.4,15.9,5.0,6.9,13.899999999999999,6.6
Denmark,Bornholm (Rønne),wind_region,55.1003,14.7005,18.3,22.4,20.6,6.4,7.1,0.0,3.3
