Country,Location,Type,Lat,Lon,Temp_Min,Temp_Max,Temp_Avg,Wind_Avg,Wind_Max,Precip_Total,Cloud_Avg
Sweden,Linköping,city,58.4108,15.6214,14.2,25.3,20.7,2.5,4.0,0.0,0.4
Sweden,Malmö,major_city,55.605,13.0038,16.4,24.2,21.2,2.6,4.3,0.0,0.0
Sweden,Jönköping,city,57.7826,14.1618,15.7,27.4,22.8,2.3,3.9,0.0,0.3
Sweden,Uppsala,city,59.8586,17.6389,14.7,24.1,20.5,2.4,3.3,0.0,1.9
Sweden,Norrköping,city,58.5877,16.1924,15.8,26.3,22.0,2.8,3.9,0.0,0.7
Sweden,Örebro,city,59.2753,15.2134,15.3,25.1,20.9,2.5,3.9,0.0,0.9
Sweden,Helsingborg,city,56.0465,12.6945,16.0,22.5,20.1,2.7,4.9,0.0,0.0
Sweden,Västerås,city,59.6099,16.5448,15.2,25.3,21.2,2.4,3.1,0.0,1.6
Sweden,Stockholm,major_city,59.3293,18.0686,15.1,22.8,20.0,2.7,3.5,0.0,1.6
Sweden,Gothenburg,major_city,57.7089,11.9746,16.9,24.1,21.0,3.2,4.1,0.0,0.1
Sweden,Luleå,hydro_region,65.5848,22.1547,13.5,20.7,17.2,4.5,7.0,0.0,5.6
Sweden,Kiruna,hydro_region,67.8558,20.2253,6.4,12.4,9.9,5.8,7.8,1.6000000000000003,6.4
Sweden,Sundsvall,hydro_region,62.3908,17.3069,13.6,20.5,17.6,4.2,5.1,0.0,4.4
Sweden,Umeå,hydro_region,63.8258,20.263,13.2,19.4,17.0,3.7,4.8,0.0,5.0
Sweden,Gällivare,hydro_region,67.1355,20.667,8.5,14.5,12.1,4.1,6.6,0.4,5.6
Sweden,Östersund,hydro_region,63.1792,14.6357,11.2,14.7,13.5,4.9,5.7,0.1,7.6
Sweden,Skåne (Kristianstad),wind_region,56.0294,14.1567,14.7,27.2,22.1,2.5,5.2,0.0,0.2
Sweden,Öland (Borgholm),wind_region,56.8797,16.6564,15.8,23.6,20.2,3.7,7.1,0.0,0.1
Sweden,Gotland (Visby),wind_region,57.6348,18.2948,16.0,20.5,18.6,3.2,5.4,0.0,0.7
Sweden,Halland (Varberg),wind_region,57.1057,12.2508,15.3,21.7,20.0,3.3,5.8,0.0,0.0
Sweden,Blekinge (Karlskrona),wind_region,56.1612,15.5869,15.3,20.9,19.3,4.0,6.0,0.0,0.1
Sweden,Borlänge,industrial,60.4858,15.4371,14.7,25.6,20.5,2.4,3.5,0.0,2.0
Sweden,Sandviken,industrial,60.616,16.7709,15.1,24.9,20.6,2.1,3.1,0.0,2.6
Sweden,Trollhättan,industrial,58.2837,12.2886,14.1,25.2,20.3,2.8,4.0,0.0,0.4
Norway,Stavanger,major_city,58.97,5.7331,13.5,17.3,15.6,4.6,6.3,0.0,2.1
Norway,Oslo,major_city,59.9139,10.7522,16.4,26.0,21.2,2.9,5.4,0.0,0.9
Norway,Kristiansand,hydro_region,58.1599,8.0182,15.6,22.6,20.3,3.0,4.7,0.0,0.0
Norway,Ålesund,hydro_region,62.4722,6.1549,12.0,14.5,13.4,5.3,7.6,0.5,7.6
Norway,Bergen,major_city,60.3913,5.3221,12.8,16.4,14.5,5.0,5.9,0.0,6.0
Norway,Trondheim,major_city,63.4305,10.3951,10.6,15.3,13.2,3.3,6.2,1.3,7.9
Norway,Bodø,hydro_region,67.2804,14.4049,10.8,12.6,11.9,9.9,12.6,6.500000000000001,8.0
Norway,Tromsø,hydro_region,69.6492,18.9553,8.9,11.4,10.3,5.8,7.5,14.899999999999999,7.9
Finland,Espoo,major_city,60.2055,24.6559,13.8,21.1,17.9,2.9,3.8,0.0,4.4
Finland,Vaasa,wind_region,63.096,21.6158,14.7,18.4,17.0,4.4,5.3,0.0,4.7
Finland,Oulu,major_city,65.0121,25.4651,13.7,18.0,16.6,4.2,8.2,0.4,6.8
Finland,Turku,major_city,60.4518,22.2666,13.4,22.5,18.0,3.9,5.6,0.0,3.6
Finland,Eurajoki (Olkiluoto),nuclear,61.2351,21.4845,14.4,17.9,16.2,3.3,5.4,0.0,4.2
Finland,Lapland (Rovaniemi),wind_region,66.5039,25.7294,10.9,15.5,13.5,3.2,4.1,1.4000000000000001,7.1
Finland,Tampere,major_city,61.4978,23.761,13.9,20.2,17.3,4.0,5.0,0.0,5.6
Finland,Loviisa,nuclear,60.3681,26.3581,15.5,20.8,18.1,3.5,5.1,0.0,4.9
Finland,Helsinki,major_city,60.1699,24.9384,15.3,21.2,18.8,4.1,4.9,0.0,4.4
Denmark,Aalborg,major_city,57.0488,9.9187,13.9,24.3,19.8,3.7,5.4,0.0,1.0
Denmark,Copenhagen,major_city,55.6761,12.5683,17.5,24.8,21.8,1.8,2.8,0.0,0.0
Denmark,Aarhus,major_city,56.1629,10.2039,15.1,24.8,21.3,2.6,3.9,0.0,0.1
Denmark,Esbjerg,wind_region,55.4669,8.4597,15.2,22.9,19.6,3.1,4.4,0.0,1.0
Denmark,Ringkøbing,wind_region,56.0905,8.244,16.0,21.0,18.5,4.0,5.9,0.0,2.7
Denmark,Bornholm (Rønne),wind_region,55.1003,14.7005,19.2,22.6,20.6,4.0,5.7,0.0,0.3
Denmark,Odense,major_city,55.4038,10.4024,15.5,24.2,20.8,2.3,3.1,0.0,0.0
