Country,Location,Type,Lat,Lon,Temp_Min,Temp_Max,Temp_Avg,Wind_Avg,Wind_Max,Precip_Total,Cloud_Avg
Sweden,Stockholm,major_city,59.3293,18.0686,10.6,10.8,10.7,6.7,7.3,0.0,8.0
Sweden,Helsingborg,city,56.0465,12.6945,11.2,12.0,11.8,6.8,8.1,0.7999999999999999,8.0
Sweden,Uppsala,city,59.8586,17.6389,10.3,10.6,10.5,6.0,6.5,0.1,8.0
Sweden,Jönköping,city,57.7826,14.1618,9.7,10.1,9.9,4.6,5.2,0.2,8.0
Sweden,Örebro,city,59.2753,15.2134,8.8,9.2,8.9,3.4,3.8,1.6,8.0
Sweden,Västerås,city,59.6099,16.5448,9.8,10.2,10.0,4.7,5.0,1.0999999999999999,8.0
Sweden,Gothenburg,major_city,57.7089,11.9746,10.7,11.1,10.9,6.1,6.5,2.6,8.0
Sweden,Linköping,city,58.4108,15.6214,8.8,9.3,9.0,5.2,6.2,0.30000000000000004,8.0
Sweden,Malmö,major_city,55.605,13.0038,12.4,12.7,12.5,6.2,6.7,1.8,8.0
Sweden,Norrköping,city,58.5877,16.1924,9.6,9.9,9.8,4.7,5.4,0.7,8.0
Sweden,Luleå,hydro_region,65.5848,22.1547,6.2,6.9,6.6,7.7,8.3,0.2,8.0
Sweden,Kiruna,hydro_region,67.8558,20.2253,-4.5,-3.9,-4.2,2.4,2.6,1.9,8.0
Sweden,Umeå,hydro_region,63.8258,20.263,7.7,8.6,8.1,7.1,7.8,0.30000000000000004,7.7
Sweden,Östersund,hydro_region,63.1792,14.6357,4.9,5.8,5.3,4.3,4.8,0.7,8.0
Sweden,Gotland (Visby),wind_region,57.6348,18.2948,10.0,10.4,10.3,8.0,8.8,0.0,8.0
Sweden,Sundsvall,hydro_region,62.3908,17.3069,7.2,8.0,7.8,3.3,3.8,0.1,8.0
Sweden,Halland (Varberg),wind_region,57.1057,12.2508,10.6,11.9,11.1,9.0,9.8,2.1,8.0
Sweden,Öland (Borgholm),wind_region,56.8797,16.6564,10.6,11.1,10.8,6.5,7.2,0.1,8.0
Sweden,Gällivare,hydro_region,67.1355,20.667,-2.2,-2.2,-2.2,1.5,1.7,4.1000000000000005,8.0
Sweden,Skåne (Kristianstad),wind_region,56.0294,14.1567,10.9,11.1,11.0,3.9,5.1,1.0,8.0
Sweden,Blekinge (Karlskrona),wind_region,56.1612,15.5869,11.3,12.0,11.7,8.2,8.8,0.7,8.0
Sweden,Borlänge,industrial,60.4858,15.4371,7.9,8.4,8.0,3.3,4.4,2.2,8.0
Sweden,Sandviken,industrial,60.616,16.7709,8.4,8.6,8.5,4.3,4.8,0.30000000000000004,8.0
Sweden,Trollhättan,industrial,58.2837,12.2886,9.9,10.3,10.1,3.8,4.9,0.4,8.0
Norway,Trondheim,major_city,63.4305,10.3951,6.9,7.9,7.4,1.1,1.4,0.1,8.0
Norway,Stavanger,major_city,58.97,5.7331,11.6,12.0,11.8,3.9,4.9,2.8999999999999995,8.0
Norway,Ålesund,hydro_region,62.4722,6.1549,9.4,9.7,9.5,3.0,3.1,0.4,8.0
Norway,Kristiansand,hydro_region,58.1599,8.0182,10.8,11.4,11.2,2.3,3.8,2.3,8.0
Norway,Bodø,hydro_region,67.2804,14.4049,4.7,4.9,4.8,7.5,7.9,0.0,8.0
Norway,Bergen,major_city,60.3913,5.3221,10.5,10.9,10.7,2.8,4.1,1.3,8.0
Norway,Oslo,major_city,59.9139,10.7522,7.8,8.5,8.1,4.4,5.0,6.8,8.0
Norway,Tromsø,hydro_region,69.6492,18.9553,-1.8,-1.1,-1.4,3.5,4.1,0.0,5.5
Finland,Espoo,major_city,60.2055,24.6559,5.5,6.1,5.9,5.0,5.3,0.0,1.5
Finland,Turku,major_city,60.4518,22.2666,7.6,7.9,7.7,5.8,6.7,0.0,6.3
Finland,Eurajoki (Olkiluoto),nuclear,61.2351,21.4845,5.9,6.7,6.2,4.7,5.2,0.0,3.7
Finland,Lapland (Rovaniemi),wind_region,66.5039,25.7294,4.6,5.4,5.0,5.0,5.7,4.199999999999999,8.0
Finland,Oulu,major_city,65.0121,25.4651,4.0,6.5,5.3,5.7,6.3,0.0,8.0
Finland,Vaasa,wind_region,63.096,21.6158,4.8,5.2,4.9,4.7,5.0,0.0,5.5
Finland,Tampere,major_city,61.4978,23.761,3.9,4.7,4.3,4.8,5.3,0.0,3.8
Finland,Loviisa,nuclear,60.3681,26.3581,7.1,7.4,7.3,9.7,10.0,0.0,1.5
Finland,Helsinki,major_city,60.1699,24.9384,6.6,7.6,7.1,8.0,8.4,0.0,1.0
Denmark,Odense,major_city,55.4038,10.4024,12.2,12.7,12.4,6.5,7.9,2.6,8.0
Denmark,Copenhagen,major_city,55.6761,12.5683,12.3,12.4,12.3,5.5,6.4,0.4,8.0
Denmark,Ringkøbing,wind_region,56.0905,8.244,11.8,12.4,12.2,7.2,9.3,0.7,8.0
Denmark,Aalborg,major_city,57.0488,9.9187,10.9,11.8,11.5,5.2,5.9,1.6000000000000003,8.0
Denmark,Aarhus,major_city,56.1629,10.2039,12.0,12.4,12.2,5.4,6.3,1.0,8.0
Denmark,Bornholm (Rønne),wind_region,55.1003,14.7005,12.2,12.4,12.3,9.7,11.2,1.4000000000000001,7.8
Denmark,Esbjerg,wind_region,55.4669,8.4597,12.6,13.0,12.8,7.1,8.6,1.3,8.0
