Country,Location,Type,Lat,Lon,Temp_Min,Temp_Max,Temp_Avg,Wind_Avg,Wind_Max,Precip_Total,Cloud_Avg
Sweden,Uppsala,city,59.8586,17.6389,3.8,8.2,6.4,3.5,4.7,0.0,7.3
Sweden,Malmö,major_city,55.605,13.0038,7.4,14.3,12.5,3.4,4.6,0.0,5.3
Sweden,Västerås,city,59.6099,16.5448,3.9,8.2,6.3,3.1,4.3,0.6,7.8
Sweden,Stockholm,major_city,59.3293,18.0686,4.5,8.3,6.7,3.9,4.7,0.0,6.0
Sweden,Örebro,city,59.2753,15.2134,2.6,9.5,6.4,2.3,3.1,3.3,6.9
Sweden,Helsingborg,city,56.0465,12.6945,6.5,13.7,11.6,3.2,5.0,0.0,5.2
Sweden,Jönköping,city,57.7826,14.1618,3.1,12.0,8.8,1.8,3.5,1.7000000000000002,6.2
Sweden,Gothenburg,major_city,57.7089,11.9746,2.4,14.3,10.9,2.0,3.7,0.0,6.6
Sweden,Norrköping,city,58.5877,16.1924,3.8,10.5,7.4,3.4,4.6,1.5000000000000002,7.0
Sweden,Linköping,city,58.4108,15.6214,3.0,10.4,7.2,2.9,4.5,2.5000000000000004,6.6
Sweden,Luleå,hydro_region,65.5848,22.1547,1.8,5.9,3.9,3.2,5.5,0.0,5.9
Sweden,Kiruna,hydro_region,67.8558,20.2253,-2.8,1.5,-0.9,2.1,4.2,0.0,3.8
Sweden,Umeå,hydro_region,63.8258,20.263,0.8,7.5,3.6,2.5,4.4,0.0,4.2
Sweden,Sundsvall,hydro_region,62.3908,17.3069,3.6,6.7,5.3,2.8,4.0,0.0,8.0
Sweden,Gotland (Visby),wind_region,57.6348,18.2948,7.5,10.1,9.2,7.9,9.5,0.0,4.8
Sweden,Östersund,hydro_region,63.1792,14.6357,3.9,4.9,4.5,1.6,2.6,10.400000000000002,8.0
Sweden,Gällivare,hydro_region,67.1355,20.667,-2.4,3.8,0.4,1.2,2.1,0.0,3.3
Sweden,Skåne (Kristianstad),wind_region,56.0294,14.1567,2.2,14.6,10.2,3.0,4.7,0.0,5.5
Sweden,Halland (Varberg),wind_region,57.1057,12.2508,3.1,13.7,11.3,2.9,5.2,0.0,5.3
Sweden,Öland (Borgholm),wind_region,56.8797,16.6564,6.9,11.6,8.9,6.6,8.7,1.8000000000000003,7.5
Sweden,Blekinge (Karlskrona),wind_region,56.1612,15.5869,5.0,13.1,10.2,3.6,5.4,1.4000000000000001,5.6
Sweden,Borlänge,industrial,60.4858,15.4371,3.8,7.0,5.2,2.2,4.0,2.8000000000000003,8.0
Sweden,Sandviken,industrial,60.616,16.7709,4.5,7.9,6.4,2.5,3.6,0.1,8.0
Sweden,Trollhättan,industrial,58.2837,12.2886,-0.7,14.0,8.7,1.3,2.5,0.30000000000000004,7.3
Norway,Stavanger,major_city,58.97,5.7331,10.5,13.1,12.0,3.3,6.2,0.1,7.1
Norway,Bergen,major_city,60.3913,5.3221,9.8,11.2,10.6,1.6,4.0,1.2,8.0
Norway,Tromsø,hydro_region,69.6492,18.9553,2.6,6.6,4.9,3.2,5.7,0.0,4.9
Norway,Ålesund,hydro_region,62.4722,6.1549,10.5,11.5,11.3,7.0,8.4,6.5,8.0
Norway,Oslo,major_city,59.9139,10.7522,4.8,11.9,9.6,0.9,1.5,0.2,6.9
Norway,Trondheim,major_city,63.4305,10.3951,6.2,11.1,9.9,4.0,5.8,8.599999999999998,8.0
Norway,Kristiansand,hydro_region,58.1599,8.0182,3.6,18.6,13.1,2.3,3.9,0.0,2.4
Norway,Bodø,hydro_region,67.2804,14.4049,4.8,7.7,6.4,5.1,8.3,7.399999999999998,8.0
Finland,Espoo,major_city,60.2055,24.6559,2.8,6.8,5.3,4.3,6.3,0.0,6.4
Finland,Vaasa,wind_region,63.096,21.6158,5.1,6.6,6.1,5.1,7.0,0.30000000000000004,7.8
Finland,Loviisa,nuclear,60.3681,26.3581,5.6,6.9,6.1,5.7,7.7,0.30000000000000004,7.5
Finland,Oulu,major_city,65.0121,25.4651,3.9,7.4,6.0,3.4,4.4,0.0,7.8
Finland,Tampere,major_city,61.4978,23.761,5.0,6.9,6.0,5.1,7.9,0.30000000000000004,7.9
Finland,Lapland (Rovaniemi),wind_region,66.5039,25.7294,2.4,5.9,4.1,2.8,4.2,0.0,7.9
Finland,Helsinki,major_city,60.1699,24.9384,4.6,7.0,6.0,5.5,8.0,0.0,6.9
Finland,Eurajoki (Olkiluoto),nuclear,61.2351,21.4845,6.0,7.9,7.1,4.9,7.5,0.0,5.7
Finland,Turku,major_city,60.4518,22.2666,4.7,7.9,6.3,4.6,6.9,0.0,6.4
Denmark,Ringkøbing,wind_region,56.0905,8.244,11.7,14.2,13.2,5.1,9.3,0.0,7.3
Denmark,Bornholm (Rønne),wind_region,55.1003,14.7005,10.4,13.4,12.4,5.6,7.2,0.0,5.3
Denmark,Odense,major_city,55.4038,10.4024,6.3,16.0,12.8,2.7,4.1,0.0,4.8
Denmark,Aarhus,major_city,56.1629,10.2039,7.4,16.2,13.0,3.2,4.8,0.0,4.5
Denmark,Copenhagen,major_city,55.6761,12.5683,6.1,14.9,12.0,2.6,3.2,0.0,5.1
Denmark,Aalborg,major_city,57.0488,9.9187,3.4,14.7,11.1,2.8,3.6,0.0,2.2
Denmark,Esbjerg,wind_region,55.4669,8.4597,12.1,14.6,13.6,3.6,7.0,0.0,7.9
