Country,Location,Type,Lat,Lon,Temp_Min,Temp_Max,Temp_Avg,Wind_Avg,Wind_Max,Precip_Total,Cloud_Avg
Sweden,Jönköping,city,57.7826,14.1618,14.9,21.9,19.2,1.9,3.2,4.1000000000000005,7.4
Sweden,Malmö,major_city,55.605,13.0038,16.7,23.8,20.2,3.4,4.5,5.1,8.0
Sweden,Uppsala,city,59.8586,17.6389,12.5,21.0,17.2,2.5,3.2,0.0,7.6
Sweden,Gothenburg,major_city,57.7089,11.9746,16.2,23.4,20.5,2.3,3.3,1.8,7.6
Sweden,Västerås,city,59.6099,16.5448,14.2,20.4,17.5,2.5,3.3,0.1,7.6
Sweden,Helsingborg,city,56.0465,12.6945,16.5,22.8,20.0,2.2,5.2,3.5,8.0
Sweden,Örebro,city,59.2753,15.2134,13.6,21.1,17.5,2.6,3.7,0.0,7.8
Sweden,Linköping,city,58.4108,15.6214,14.3,22.3,18.3,2.9,4.1,1.9,7.6
Sweden,Norrköping,city,58.5877,16.1924,14.2,22.2,18.1,3.6,4.8,1.1,7.7
Sweden,Stockholm,major_city,59.3293,18.0686,15.0,20.1,17.4,2.9,3.8,0.1,7.8
Sweden,Luleå,hydro_region,65.5848,22.1547,10.1,14.8,12.6,3.2,4.4,0.0,7.6
Sweden,Kiruna,hydro_region,67.8558,20.2253,4.5,13.2,9.7,2.2,3.0,0.0,2.9
Sweden,Umeå,hydro_region,63.8258,20.263,10.2,18.5,14.9,2.1,3.6,0.0,4.2
Sweden,Sundsvall,hydro_region,62.3908,17.3069,11.3,18.2,15.1,1.8,2.9,0.0,3.7
Sweden,Gällivare,hydro_region,67.1355,20.667,4.1,14.0,9.8,0.8,1.9,0.0,4.4
Sweden,Östersund,hydro_region,63.1792,14.6357,8.6,19.7,15.1,2.3,3.1,0.0,3.8
Sweden,Skåne (Kristianstad),wind_region,56.0294,14.1567,15.0,22.9,19.0,2.5,4.1,9.4,8.0
Sweden,Öland (Borgholm),wind_region,56.8797,16.6564,16.8,20.7,18.5,3.0,5.3,2.8000000000000003,7.9
Sweden,Halland (Varberg),wind_region,57.1057,12.2508,15.2,21.2,19.2,2.9,4.6,2.8,7.8
Sweden,Gotland (Visby),wind_region,57.6348,18.2948,15.2,19.9,17.4,4.8,5.8,0.8,7.9
Sweden,Blekinge (Karlskrona),wind_region,56.1612,15.5869,16.4,20.3,17.9,2.9,6.0,7.2,8.0
Sweden,Borlänge,industrial,60.4858,15.4371,12.8,20.2,16.8,1.6,2.9,0.0,7.5
Sweden,Sandviken,industrial,60.616,16.7709,13.7,21.3,17.9,2.0,3.5,0.0,6.4
Sweden,Trollhättan,industrial,58.2837,12.2886,14.5,22.7,19.0,1.8,3.1,1.2999999999999998,7.4
Norway,Trondheim,major_city,63.4305,10.3951,10.1,21.0,16.5,1.7,2.7,0.0,0.9
Norway,Kristiansand,hydro_region,58.1599,8.0182,15.0,18.6,16.8,3.3,5.0,7.6000000000000005,7.5
Norway,Tromsø,hydro_region,69.6492,18.9553,5.4,12.0,9.5,1.9,3.1,0.0,2.1
Norway,Bergen,major_city,60.3913,5.3221,15.4,20.5,17.9,1.6,2.5,1.6999999999999997,7.4
Norway,Stavanger,major_city,58.97,5.7331,15.1,18.9,16.6,2.9,4.6,11.6,7.7
Norway,Oslo,major_city,59.9139,10.7522,13.9,18.8,16.6,2.7,5.3,0.2,7.9
Norway,Bodø,hydro_region,67.2804,14.4049,10.9,15.1,13.3,2.8,5.1,0.0,3.3
Norway,Ålesund,hydro_region,62.4722,6.1549,13.2,19.4,16.7,1.5,2.9,0.0,2.8
Finland,Helsinki,major_city,60.1699,24.9384,13.6,18.4,16.5,2.8,4.6,0.30000000000000004,4.3
Finland,Espoo,major_city,60.2055,24.6559,11.1,18.7,15.2,1.8,3.3,0.30000000000000004,4.7
Finland,Tampere,major_city,61.4978,23.761,10.0,18.4,14.9,2.0,2.5,0.0,4.9
Finland,Oulu,major_city,65.0121,25.4651,10.0,13.7,12.1,1.9,3.1,0.0,7.3
Finland,Lapland (Rovaniemi),wind_region,66.5039,25.7294,7.4,10.6,9.4,1.4,2.2,0.4,7.7
Finland,Loviisa,nuclear,60.3681,26.3581,12.5,16.4,15.4,4.0,7.2,0.0,4.2
Finland,Vaasa,wind_region,63.096,21.6158,10.6,18.0,15.0,2.8,4.2,0.1,5.5
Finland,Eurajoki (Olkiluoto),nuclear,61.2351,21.4845,10.6,17.9,14.7,1.9,3.5,0.0,4.4
Finland,Turku,major_city,60.4518,22.2666,12.3,19.3,16.1,2.8,3.7,0.0,4.7
Denmark,Ringkøbing,wind_region,56.0905,8.244,14.7,22.3,18.8,4.6,7.0,6.1000000000000005,7.5
Denmark,Copenhagen,major_city,55.6761,12.5683,17.7,22.5,19.9,2.8,4.3,4.0,8.0
Denmark,Odense,major_city,55.4038,10.4024,16.1,23.1,20.1,3.0,4.3,1.6,7.7
Denmark,Esbjerg,wind_region,55.4669,8.4597,15.8,22.4,19.2,3.4,5.8,2.5,7.3
Denmark,Bornholm (Rønne),wind_region,55.1003,14.7005,17.7,21.2,19.2,4.1,6.5,10.899999999999999,8.0
Denmark,Aalborg,major_city,57.0488,9.9187,13.2,21.2,17.8,2.7,3.9,3.4,7.8
Denmark,Aarhus,major_city,56.1629,10.2039,13.5,20.6,18.3,3.1,4.8,1.3,7.8
