Country,Location,Type,Lat,Lon,Temp_Min,Temp_Max,Temp_Avg,Wind_Avg,Wind_Max,Precip_Total,Cloud_Avg
Sweden,Linköping,city,58.4108,15.6214,19.8,24.5,22.1,3.9,4.2,0.0,6.5
Sweden,Jönköping,city,57.7826,14.1618,19.2,25.1,22.0,3.3,4.0,0.0,3.2
Sweden,Örebro,city,59.2753,15.2134,21.5,24.8,22.7,2.3,3.2,0.5,7.7
Sweden,Helsingborg,city,56.0465,12.6945,20.5,24.7,22.3,3.7,4.6,0.0,4.7
Sweden,Stockholm,major_city,59.3293,18.0686,19.8,22.4,20.7,4.2,4.8,0.0,8.0
Sweden,Uppsala,city,59.8586,17.6389,20.0,23.7,21.4,3.5,4.3,0.0,8.0
Sweden,Västerås,city,59.6099,16.5448,20.9,24.3,22.2,4.2,4.9,0.2,8.0
Sweden,Gothenburg,major_city,57.7089,11.9746,20.5,24.8,22.4,3.2,4.3,0.0,4.0
Sweden,Norrköping,city,58.5877,16.1924,19.9,24.6,22.3,3.4,5.1,0.0,6.7
Sweden,Malmö,major_city,55.605,13.0038,20.8,24.9,22.4,3.9,4.8,0.0,7.2
Sweden,Kiruna,hydro_region,67.8558,20.2253,13.3,15.7,14.3,4.9,5.3,0.1,7.7
Sweden,Luleå,hydro_region,65.5848,22.1547,17.3,19.1,17.9,2.1,2.9,0.0,4.2
Sweden,Umeå,hydro_region,63.8258,20.263,16.8,19.5,17.7,2.5,3.3,0.7,3.3
Sweden,Sundsvall,hydro_region,62.3908,17.3069,19.8,23.1,20.9,3.2,3.8,0.0,5.5
Sweden,Gällivare,hydro_region,67.1355,20.667,14.7,17.3,15.4,2.9,4.1,0.0,4.7
Sweden,Gotland (Visby),wind_region,57.6348,18.2948,17.7,19.9,18.5,2.8,4.0,0.0,6.7
Sweden,Östersund,hydro_region,63.1792,14.6357,18.6,22.0,20.4,3.2,4.2,1.0,5.2
Sweden,Halland (Varberg),wind_region,57.1057,12.2508,19.7,23.6,21.5,4.2,4.8,0.0,2.2
Sweden,Öland (Borgholm),wind_region,56.8797,16.6564,17.6,19.8,18.6,2.3,3.7,0.0,5.5
Sweden,Skåne (Kristianstad),wind_region,56.0294,14.1567,17.4,20.5,18.4,2.6,3.2,0.0,6.7
Sweden,Blekinge (Karlskrona),wind_region,56.1612,15.5869,18.8,20.4,19.2,4.0,5.1,0.0,6.7
Sweden,Borlänge,industrial,60.4858,15.4371,19.1,23.2,20.9,1.7,2.2,0.1,8.0
Sweden,Trollhättan,industrial,58.2837,12.2886,18.0,22.4,20.2,1.1,1.8,0.0,5.7
Sweden,Sandviken,industrial,60.616,16.7709,21.2,25.3,22.7,3.6,4.0,0.0,8.0
Norway,Oslo,major_city,59.9139,10.7522,16.6,20.7,18.3,2.1,4.8,1.4,7.5
Norway,Tromsø,hydro_region,69.6492,18.9553,12.7,14.6,13.6,2.7,2.9,0.30000000000000004,7.8
Norway,Bergen,major_city,60.3913,5.3221,16.6,18.7,17.5,3.7,5.0,7.199999999999999,8.0
Norway,Stavanger,major_city,58.97,5.7331,16.4,17.6,16.8,1.7,2.7,6.199999999999999,8.0
Norway,Ålesund,hydro_region,62.4722,6.1549,15.6,19.8,17.4,1.4,2.0,0.0,6.5
Norway,Trondheim,major_city,63.4305,10.3951,15.2,20.1,17.2,1.0,1.5,0.5,6.0
Norway,Bodø,hydro_region,67.2804,14.4049,14.4,14.8,14.5,2.6,3.7,3.9000000000000004,8.0
Norway,Kristiansand,hydro_region,58.1599,8.0182,16.3,18.5,17.1,2.1,2.4,0.0,5.8
Finland,Tampere,major_city,61.4978,23.761,16.5,22.0,18.9,3.1,3.3,0.0,1.0
Finland,Oulu,major_city,65.0121,25.4651,16.7,20.2,18.4,3.2,3.6,0.0,4.0
Finland,Helsinki,major_city,60.1699,24.9384,17.5,19.9,18.4,2.5,2.6,0.0,0.8
Finland,Turku,major_city,60.4518,22.2666,17.0,20.6,18.1,3.3,3.4,0.0,5.0
Finland,Lapland (Rovaniemi),wind_region,66.5039,25.7294,15.1,18.0,16.3,3.1,4.0,0.0,6.3
Finland,Espoo,major_city,60.2055,24.6559,13.7,19.1,15.7,1.8,2.1,0.0,1.5
Finland,Eurajoki (Olkiluoto),nuclear,61.2351,21.4845,17.6,21.5,19.2,3.3,3.7,0.0,3.8
Finland,Vaasa,wind_region,63.096,21.6158,18.1,22.0,19.6,4.1,4.6,0.0,1.5
Finland,Loviisa,nuclear,60.3681,26.3581,16.9,17.8,17.1,3.1,3.4,0.0,1.7
Denmark,Esbjerg,wind_region,55.4669,8.4597,19.6,25.4,22.1,1.0,1.6,0.0,2.5
Denmark,Copenhagen,major_city,55.6761,12.5683,21.1,24.8,22.6,3.2,4.2,0.0,6.3
Denmark,Odense,major_city,55.4038,10.4024,19.0,26.0,21.7,1.7,2.1,0.0,2.3
Denmark,Ringkøbing,wind_region,56.0905,8.244,20.8,24.7,22.7,3.0,4.4,0.0,3.7
Denmark,Bornholm (Rønne),wind_region,55.1003,14.7005,22.6,24.6,23.2,5.9,6.4,0.0,5.0
Denmark,Aarhus,major_city,56.1629,10.2039,19.0,23.2,20.4,1.1,1.9,0.0,1.8
Denmark,Aalborg,major_city,57.0488,9.9187,17.8,24.0,20.1,1.3,2.0,0.0,4.0
