Country,Location,Type,Lat,Lon,Temp_Min,Temp_Max,Temp_Avg,Wind_Avg,Wind_Max,Precip_Total,Cloud_Avg
Sweden,Linköping,city,58.4108,15.6214,4.8,12.3,8.0,1.6,2.3,0.0,6.6
Sweden,Norrköping,city,58.5877,16.1924,6.1,11.9,8.7,1.6,2.5,0.0,7.1
Sweden,Stockholm,major_city,59.3293,18.0686,7.6,12.2,9.9,2.5,3.2,0.1,7.9
Sweden,Jönköping,city,57.7826,14.1618,4.9,10.1,7.5,2.5,3.7,0.0,5.1
Sweden,Gothenburg,major_city,57.7089,11.9746,6.4,9.5,8.4,2.4,3.2,0.0,7.0
Sweden,Örebro,city,59.2753,15.2134,4.4,11.4,8.2,1.3,2.2,0.0,7.6
Sweden,Malmö,major_city,55.605,13.0038,5.6,10.5,7.9,2.8,3.9,0.0,1.8
Sweden,Västerås,city,59.6099,16.5448,5.2,11.0,8.6,1.6,2.2,0.0,7.6
Sweden,Uppsala,city,59.8586,17.6389,5.5,11.4,8.9,1.9,2.9,0.2,7.8
Sweden,Helsingborg,city,56.0465,12.6945,7.5,10.6,9.0,4.2,5.8,0.0,3.8
Sweden,Luleå,hydro_region,65.5848,22.1547,-0.6,1.9,0.2,2.6,3.1,0.0,1.2
Sweden,Kiruna,hydro_region,67.8558,20.2253,-6.1,0.9,-1.9,2.8,4.1,0.0,0.8
Sweden,Gotland (Visby),wind_region,57.6348,18.2948,6.9,11.8,9.0,3.2,3.7,0.0,5.9
Sweden,Sundsvall,hydro_region,62.3908,17.3069,3.6,4.9,4.4,0.9,1.2,2.5000000000000004,8.0
Sweden,Halland (Varberg),wind_region,57.1057,12.2508,5.0,9.5,8.1,3.8,5.6,0.0,6.8
Sweden,Gällivare,hydro_region,67.1355,20.667,-3.4,1.4,-0.8,3.0,4.3,0.0,0.9
Sweden,Östersund,hydro_region,63.1792,14.6357,2.2,2.9,2.6,1.8,2.3,3.5999999999999996,8.0
Sweden,Umeå,hydro_region,63.8258,20.263,0.4,3.9,2.4,1.3,1.8,0.0,7.8
Sweden,Skåne (Kristianstad),wind_region,56.0294,14.1567,2.0,11.3,7.0,2.5,4.8,0.0,2.7
Sweden,Öland (Borgholm),wind_region,56.8797,16.6564,6.0,9.8,7.9,2.5,4.0,0.0,5.5
Sweden,Blekinge (Karlskrona),wind_region,56.1612,15.5869,5.0,10.9,9.0,3.3,4.7,0.0,1.8
Sweden,Borlänge,industrial,60.4858,15.4371,5.9,10.9,8.3,0.8,1.7,0.4,8.0
Sweden,Sandviken,industrial,60.616,16.7709,7.1,10.8,9.0,1.7,2.6,0.8999999999999999,8.0
Sweden,Trollhättan,industrial,58.2837,12.2886,3.3,10.2,6.9,1.2,2.1,0.0,7.2
Norway,Oslo,major_city,59.9139,10.7522,9.3,10.3,9.8,1.1,1.9,0.0,8.0
Norway,Bergen,major_city,60.3913,5.3221,7.8,12.1,10.2,2.4,4.0,0.0,6.6
Norway,Kristiansand,hydro_region,58.1599,8.0182,8.5,11.2,9.8,2.3,3.5,0.0,7.9
Norway,Tromsø,hydro_region,69.6492,18.9553,3.7,5.2,4.5,1.6,2.3,3.900000000000001,7.7
Norway,Bodø,hydro_region,67.2804,14.4049,3.4,6.6,5.0,2.8,5.4,0.6,5.3
Norway,Ålesund,hydro_region,62.4722,6.1549,9.4,10.7,10.1,1.8,3.0,5.699999999999999,7.6
Norway,Trondheim,major_city,63.4305,10.3951,4.9,6.0,5.6,1.0,2.0,4.299999999999999,8.0
Norway,Stavanger,major_city,58.97,5.7331,9.3,12.4,10.8,2.6,4.5,0.0,5.8
Finland,Vaasa,wind_region,63.096,21.6158,2.9,6.2,5.0,1.2,1.9,0.2,8.0
Finland,Tampere,major_city,61.4978,23.761,6.7,7.7,7.3,1.4,2.0,4.500000000000001,8.0
Finland,Espoo,major_city,60.2055,24.6559,8.9,10.8,10.0,2.2,3.2,3.6,8.0
Finland,Turku,major_city,60.4518,22.2666,7.9,11.0,10.1,2.5,3.2,1.4,8.0
Finland,Lapland (Rovaniemi),wind_region,66.5039,25.7294,-1.9,-0.3,-1.2,1.9,2.3,0.0,5.7
Finland,Helsinki,major_city,60.1699,24.9384,9.6,10.9,10.3,3.1,4.3,3.6999999999999997,8.0
Finland,Eurajoki (Olkiluoto),nuclear,61.2351,21.4845,9.0,9.9,9.4,1.3,2.1,2.0,8.0
Finland,Oulu,major_city,65.0121,25.4651,0.1,4.3,2.7,2.0,3.3,0.0,5.3
Finland,Loviisa,nuclear,60.3681,26.3581,9.4,9.9,9.7,2.5,4.4,4.599999999999999,8.0
Denmark,Odense,major_city,55.4038,10.4024,5.1,11.1,7.9,1.9,3.0,0.0,5.2
Denmark,Copenhagen,major_city,55.6761,12.5683,5.6,10.4,8.9,2.8,4.1,0.0,2.7
Denmark,Aalborg,major_city,57.0488,9.9187,5.8,9.9,8.1,1.8,2.7,0.0,7.2
Denmark,Aarhus,major_city,56.1629,10.2039,8.0,10.1,8.9,1.9,3.3,0.0,6.2
Denmark,Esbjerg,wind_region,55.4669,8.4597,6.2,9.6,8.5,3.0,4.8,0.0,6.9
Denmark,Ringkøbing,wind_region,56.0905,8.244,6.8,10.4,9.0,3.7,5.5,0.0,7.4
Denmark,Bornholm (Rønne),wind_region,55.1003,14.7005,10.0,10.7,10.5,6.3,7.3,0.0,0.0
